,comment,label
671,"nội dung rất hay, hướng cho lối tư duy mở và phong phú hơn. sách được shop đóng gói cẩn thận vào giao hàng nhanh 👍",positive
672,thiết kế bìa:dep sách đọc rất hay và ý nghĩa ạ và shop cũng rất nhiệt tình mình đặt nhầm sách 4 quyen giống nhau liên hệ shop nhiệt tình và và chu đáo gửi đổi giúp mình mình cảm ơn shop rất nhiều ạ,positive
673,"shop gói hàng cẩn thận, giao nhanh, sách hay nha, bản thân mk qua mới đọc đc chap đầu cuốn mở nhưng thấy hay và hữu ích",positive
674,"sách thiết kế đẹp, giấy đẹp dễ đọc. nội dung đánh giá sau. chỗ shop này bán sách có giấy in đẹp nhé mọi người nên mua, đừng mua mấy chỗ sách rẻ giấy cực kỳ xấu đọc mệt mắt",positive
675,hàng y hình quảng cáo giao hàng nhanh giá rẻ hơn nhìu shop khác. đóng gói sản phẩm chắc chắn sẽ tiếp tục ủng hộ shop,positive
676,"đối tượng độc giả:học sinh sinh viên thiết kế bìa:đẹp giao hàng nhanh, đóng gói khá kỹ gọn gàng, giá thì ổn áp, sách thì đẹp cực lợi ích thì okay lắm nên mua nha mn",positive
677,1* này mình đánh giá cho việc shop k bù lại sản phẩm gửi thiếu khi mua hàng.cửa hàng đã đưa ra giải pháp là khi mua đơn sau thì sẽ gửi lại bm sách của đơn trc nhưng khi mua đơn sau shop lại k những k gửi bù mà còn k chịu trách nhiệm cho việc thiếu sót sản phẩm.dvu cskh rất kém. mọi người lưu ý !!!,negative
678,"bìa quăn đủ thứ, tàn từ ngoài vào trong, với 1 người yêu sách mà nhìn quyển sách ntn thì k chấp nhận đc, đóng gói sơ sài lần đầu gặp phải quyển sách như này",negative
679,"giao hành siêu chậm, thái độ shop rất kém, khuyên mọi người không nên mua.",negative
680,giao lộn sách ạ,negative
681,thiết kế bìa:khá đẹp hàng bị móp méo,positive
682,"sách chắc chắn,dày dặn bao bì đẹp nhưng k biết do bên vận chuyển hay do shop mà gáy sách bị xước như ảnh,nhận được mình khá hụt hẫng",neutral
683,"thiết kế bìa:ko ổn sách đẹp, bọc kĩ nhưng lúc mở ra thì ở góc lại bị gãy, nhìn bất ổn thật sự. nhìn qua xấu hết cả sách, tưởng sách mới đẹp các thứ nhưng ko .",negative
684,mọi thứ đều ổn trừ đóng gói với vận chuyển làm rách 1 góc của sách.,neutral
685,"sách cũng hay, đọc xong nhận ra dc nhiều về tâm lý con người. nhưng shop gói quá ẩu, df cong tùm lum nên cho 3*😁",positive
686,thiết kế bìa:đẹp sách bí rách một góc,positive
687,ok nha chx bó nhg đánh giá để nhận xu hehe nhg giao hơi đâu nha ba sao,positive
688,sách bị cong,negative
689,"đối tượng độc giả:đa dạng thiết kế bìa:đẹp giao hàng nhanh, đóng gói cẩn thận, giá cả okila. chưa đọc nên chưa đánh giá được nội dung bên trong. tks shop!",positive
690,"đối tượng độc giả:học sinh thiết kế bìa:đẹp đóng gói hàng khá cẩn thận, có lớp bảo về nhưng phần gáy của sách bị méo, có thể là do bên vận chuyển. giao hàng nhanh. tui cũng rất hài lòng về cuốn sách này.",positive
691,giao hàng nhanh đủ. nhưng sách lại hơi bị rách ở gáy mong shop khắc phục. sách cũng chất lượng lắm mọi người,positive
692,"thiết kế bìa:đẹp , độc đáo đóng gói hàng đẹp , chất lượng, giao hàng nhanh....",positive
693,đối tượng độc giả:từ 20 trở xuống thiết kế bìa:đẹp mặc dù đã đặt niềm tin vào shop nhưng không may sách bị móp một góc khá thất vọng:(,negative
694,thiết kế bìa:đẹp giao hàng hơi lâu nha nhưng phục vụ khá tốt bỏ qua đc 😊 mình chx đọc nên chx biết nó hay nhưng mọi người nên mua sách đọc nha,positive
695,"sách đẹp, giao hàng lâu, ko biết do hết sách hay sao nhưng nên báo lại ng mua 1 câu, trừ 1* động viên shop, đúng ra phải trừ 2*",positive
696,cbi hàng hơi lâu 1 xíu nhưng vẫn giao đúng hạn. sách đẹp lắm đóng gòi cẩn thận,positive
697,"sách đẹp, được đóng gói cẩn thận nhưng giao hàng hơi lâu xíu :((",positive
698,"giao sách rất nhanh nhưng khi nhận được sách thì 2 gốc dưới bị gãy, mong shop sẽ đóng gói kĩ hơn( ảnh mang tính chất nhận xu)",neutral
699,"thiết kế bìa:ddepj, màu sắc, mê mình nhận đươnc sách thấy gói hơi sơ sài, có bin thủng một lỗ, mở ra thì thấy góc sách có bị cong.",negative
700,"tao, tao là người đẹp trai, đẹp trai nhất vũ trụ. đẹp trai vô cựcccc",positive
701,thiết kế bìa:đẹp đối tượng độc giả:con người sách bị cong ở phần góc,positive
702,"thiết kế bìa:thiết kế bìa đẹp, màu đậm hơn so với trong hình. khá đẹp 💞 đối tượng độc giả:những người quan tâm, yêu thích sách shop giao đúng sách, bọc một lớp chống sốc cẩn thận. bìa sách có hơi quăn góc và bị nhăn, nhìn chung thì tương đối hài lòng 💞",positive
703,thời gian giao hàng lâu,negative
704,"bìa đẹp ơi là đẹp, sách đóng gói nhanh, ship cũng nhanh, hcm nhận hàng ngày thứ 3 sau khi đặt hàng. sách kèm 1 bookmark theo sách luôn. chưa đọc nội dung nhưng bìa đẹp là thấy thích trước rồi :)))))",positive
705,"thiết kế bìa:xuất sắc sách chưa đọc nên chưa biết nhưng nhìn bề ngoài sách siêu đẹp. giao hàng nhanh, sách không bị móp ở chỗ nào, bọc sp kĩ.",positive
706,"đối tượng độc giả:tất cả mọi người thiết kế bìa:đẹp mắt sách hay, sinh động, dễ hiểu. nội dung khá thiết thực và gần gũi. nên đọc nhaa",positive
707,"thiết kế bìa:dễ thương giao từ hà nội về bình dương trong 5 ngày, cũng nhanh. gói hàng rất kĩ nên sách không hề bị móp bị cong gì hết",positive
708,thiết kế bìa:đẹp lắm nha đối tượng độc giả:học sinh đọc sách rất cuốn hút nhaa. hay lắm luôn mn nên mua để hiểu biết hơb.,positive
709,đối tượng độc giả:nhiều thiết kế bìa:oce bìa sách bắt mắt dày dặn giấy đẹp form chữ dễ đọc nội dung khá ok giao hàng nhanh đóng gói cẩn thận shipper nhiệt tình,positive
710,thiết kế bìa:nhìn khá bắt mắt đối tượng độc giả:cho những người nào luôn ảo tưởng và cho cái đó là đúng :)) shop đóng gói kĩ lắm nên lúc hàng về k bị móp méo j hết. đọc xong như bị tạt gáo nước lạnh vào người,positive
711,giao hàng rất nhanh chóng. một ngày là nhận được. sách bọc kỹ càng không gãy góc gấp nếp. sách đều có bookmark siêu xinh. săn sales giá rẻ.,positive
712,thiết kế bìa:đẹp đôc đối tượng độc giả:mọi lứa tuổi sách đẹp bổ ích hay lắm nha mn đóng gói cẩn thận shipper thân thiện,positive
713,"thiết kế bìa:đẹp đối tượng độc giả:ai cx đc giao hàng nhanh, sách kh to như mình nhĩ nma dày 400 trang :))) bìa đẹp, hình in sắc nét, bookmark xinh",positive
714,"thiết kế bìa:đẹp đối tượng độc giả:mọi người giao hàng nhanh, sách đẹp, màu sắc bắt mắt.sách dày , đọc hay , thơm lắm lun.sách đọc cuốnn",positive
715,"sách đẹp,mới,nên mua nhé,mua trên này rẻ hơn hẳn ở ngoài mà còn chất lượng nữa =)))) hay mua sách shop này lắmmm,5 sao nha",positive
716,"thiết kế bìa:dep đóng gói hàng rất là cẩn thận luôn, săn sale nên sách rẻ, bao bì đẹp, chất lượng. giao hàng cực nhanh. rất đáng ủng hộ",positive
717,"sách đẹp đóng gói cẩn thận và giao rất nhanh, mình đặt có 1 hôm là đã có sách rồi và còn được tặng kèm cả 1 bookmark lun nha",positive
718,"thiết kế bìa:đẹp đối tượng độc giả:c giao hàng khá nhanh,đóng gói cẩn thận, bìa sách siêu đẹp luôn nhaa dùng để chụp ảnh concept vintage khá hợp kkk",positive
719,"đối tượng độc giả:18 thiết kế bìa:được hàng móp bìa , chế độ chăm sóc khách hàng quá tệ",negative
720,bìa đ ẹp nhưng sách ko hay. viết dài dòng ko thực tế.chỉ nói bâng quơ chứ không vào vấn đ ề chính. luẩn quẩn khuyên ng ười đ ọc nên nói ý hay nhưng lại ko nói rõ. luẩn quẩn quanh câu chuyện của 1 người,negative
721,sách k đúng như quảng cáo nha mn. nội dung là những câu chuyện linh tinh chứ chẳng có lời khuyên như quảng cáo đưa ra đâu. mn k nên mua nhé,positive
722,giao nhầm sách cho mình.,negative
723,ko chuẩn,negative
724,sách bị móp gãy,negative
725,thiết kế bìa:bthg sách lúc nhận thất vọng mình là ng khó tính khi lựa chọn nên khi nhận hàng mình thấy sách cong và mép xước nhẹ thực sự k hài lòng về khâu đóng gói hi vọng shop thay đổi,negative
726,thiết kế bìa:đẹp xịn đối tượng độc giả:trên 16 mua cx ok,positive
727,thiết kế bìa:đẹp tốt jcxfkxkgxifdifxjfx,positive
728,"hàm lượng tri thức ko cao , ko hay , kiểu kể về nhân vật , rồi đưa vào tình huống cụ thể nhân vật đó sẽ giao tiếp thế nào , chả ra j cả , quá tệ , phí tiền , ko nên mua , tệ tệ , 0 sao",negative
729,thiết kế bìa:đẹp đối tượng độc giả:đẹp mua 15 cuốn. méo tặng gì cả. nên học lại cách kinh doanh.,positive
730,nên mua,positive
731,"đối tượng độc giả:chuẩn thiết kế bìa:tạm sách photo nhưng là photo trình độ cao , và ko phải là sách gốc nhưng giá thì gần ngang với sách gốc, lỡ mua rồi nên chịu khó đọc vậy.",positive
732,"có nhiều trang bị lỗi. chạm và giữ một đoạn để ghim đoạn đó. các đoạn đã bỏ ghim sẽ bị xóa sau 1 giờ.sử dụng biểu tượng chỉnh sửa để ghim, thêm hoặc xóa đoạn.",negative
733,"edit như m chắc t cầm con am khéo làm tốt hơn đó, ngoài bắt beat có animation nào ngon k ?",positive
734,sản phẩm đóng gói cẩn thận tuy nhiên shop chuẩn bị hơi chậm,positive
735,đọc vị bất kỳ ai shop đuaq giao tiếp bất kỳ ai.ko nói gì luôn,negative
736,"hàng đúng mô tả, nhưng nội dung không được như mong đợi",negative
737,"cuốn này mình thấy không hay. dịch từ sách trung nên dùng ngôn ngữ khá khó hiểu không gần gũi và tiếp thu. giấy quá mỏng manh, nói chung chất lượng sách kém không tương xứng giá",negative
738,sách giao bị cong lên phần bên,negative
739,sách bị gập 1 vài chỗ,negative
740,không có miếng phân trang,negative
741,",mmmmmmmmmmkjhfrffghjjjkkkkkkkkkkkkkkkkk chjjjkkkjkk",neutral
742,"đối tượng độc giả:mọi lứa tuổi thiết kế bìa:đẹp sách khá hay, các chương sau hay hơn chương đầu. bìa cứng đẹp. sách có tổng 8 chương. mọi người nên mua đọc để biết thêm cách ứng xử trong giao tiếp đời sống.",positive
743,"thiết kế bìa:rất đẹp, bắt mắt đối tượng độc giả:tất cả các độc giả sản phẩm rất thú vị và tuyệt vời với những bài đọc và cách để phản biện hay trả lời với một bí quyết tuyệt vời. nhưng sản phẩm đã bị mẻ và rách ở gốc sách trong quá trình đóng gói giao đến tay khách hàng. ( sản phẩm đã đc dán bởi khách)",positive
744,thiết kế bìa:cứng đối tượng độc giả:trẻ đã nhận dc sách. sách dày rõ chữ. giao hàng khá nhanh @,positive
745,"thiết kế bìa:bìa đẹp sắc nét shop đóng gói đẹp, kỹ chưa xem qua nội dung nhưng nghĩ sẽ hay",positive
746,"thiết kế bìa:đẹp đối tượng độc giả:độc giả đóng gói cẩn thận, bìa đẹp, sách mới.. nhưng không có cái đánh dấu nhé 😠 trừ 1* vì tội thiếu cái đánh dấu..",positive
747,"thiết kế bìa:đẹp sách đẹp, đóng gói chắc chắn, tuy nhiên giao hàng lâu, ....",positive
748,"shop đóng gói sách cẩn thận, sách ko bị móp hay cong gì! mua sách rồi mới biết nv chính là mc trung quốc, mk ko thích điều này lắm",positive
749,thiết kế bìa:ổn đối tượng độc giả:thanh niên giao hàng nhanh thiết kế ổn,positive
750,thiết kế bìa:đẹp chất lượng sách ok. nội dung hơi lan man. đọc chưa thấy thấm mấy 😂😂😂,positive
751,"thiết kế bìa:đẹp ạ em chưa đọc nên chưa bt , nhưng thấy sách rất đúng mẫu",positive
752,sách đẹp đóng gói cẩn thận mỗi tội ship hơi lâu nên shop deal lại vs bên giao hàng ship nó nhanh hơn nhé,positive
753,"đối tượng độc giả:mn thiết kế đẹp, sách nội dung khá chung chung :((",positive
754,"thiết kế bìa:ổn sách ổn, hay, ko móp méo hỏng nhưng cũng có thẻ nhìn ra đc là nó ko phải hàng mới.",positive
755,"mình mua về không có thời gian gian đọc, nên đánh giá tạm thôi.",negative
756,thiết kế bìa:ok đối tượng độc giả:đi làm sách ok. tuy nhiên điểm trừ là giao qá lâu. 10 ngày mới nhận đc hàng nên trừ 1 sao,positive
757,"đối tượng độc giả:mọi lứa tuổi thiết kế bìa:đẹp sách đẹp , nội dung hay hợp với mọi lứa tuổi,mọi người nên mua nha hay lắm",positive
758,đóng gói chắc chắn sách rất đẹp hàng 4 ngày là nhận được sách dầy dặn.bìa cứng ok cảm ơn shop nhiều. cho shop 5 sao ⭐⭐⭐⭐⭐,positive
759,"thiết kế bìa:mềm sách sạch, đẹp, mới, đối với mình thì không quá dày đóng gói ổn áp dành cho bạn nào muốn biết nhiều hơn cũng như thay đổi kỹ năng giao tiếp dễ đọc chữ in không lem chất lượng sách rất tuyệt xem video của mình để tham khảo nha",positive
760,đối tượng độc giả:mn thiết kế bìa:đẹp mua 3q sách vs vc khủng của az lun. yêu az và anh shopee nhắm í. sách của az xịn xò nhắm nhắm nên thích mua sách của az mãi thôi. toẹt vời lun. 10 điểm nà!,positive
761,"đối tượng độc giả:mọi người thiết kế bìa:đẹp shop giao hàng nhanh, đóng gói cẩn thận, sách đẹp, mới với mình thì không quá dày, chất lượng sạch tuyệt vời",positive
762,"đối tượng độc giả:ok thiết kế bìa:ok sách rất đẹp và có ý nghĩa , đóng gói rất là cẩn thận và chắc chắn , sách khá rẻ là ok nha ko có j để chê lần sau sẽ mua tiếp nhé😗",positive
763,"đối tượng độc giả:ky nang giao tiep thiết kế bìa:xuất sắc chất lượng tuyệt vời. sách hay dạy ta học rất nhìu điều trog cs. tạo dựng mối quan hệ tốt, quản lý tg hiệu quả, thói quen tích cực và kỹ năng đối thoại. nói chug sách ok nên mua học hỏi thêm nha mọi ng",positive
764,đối tượng độc giả:người trưởng thành thiết kế bìa:đẹp cũng được. giao hàng nhanh. mn nên mua nha. cho shop 5 sao vì thiết kế bìa đẹp,positive
765,"thiết kế bìa:đẹp đối tượng độc giả:mn lần đầu mua sách của shop, shop đóng gói cẩn thận chắc chắn, quyển này mình chưa đọc hết nhưng nội dung thấy cũng ổn lắm, khá hay. mn nên mua nha",positive
766,"thiết kế bìa:đẹp đối tượng độc giả:tất cả mọi người sách bìa mịn, in rõ, đẹp, giao nhanh, giá hợp lí nên mua nha mọi người mua lần 2 bên shop rồi lần nào cũng ưng hết ạ",positive
767,"thiết kế bìa:đẹp - đóng gói rất kỹ. quấn bảo vệ chống sốc và chống nhăn kỹ lưỡng. có hộp đựng bảo vệ vừa vặn với sách. 👍 - bìa dày dặn, màu sắc đơn giản và thiết kế đẹp. - giấy dày dặn. giấy vàng nhẹ kg đc trắng và bóng . - nội dung đang trải nghiệm. - giao hàng nhanh👍 - giá tốt. tặng shop 5 sao",positive
768,"đối tượng độc giả:mọi người thiết kế bìa:bìa mịn đẹp sách của tác giả người trung quốc,đọc được vài trang thấy cũng cuốn mà chưa có thời gian đọc.mua vì đủ đơn 400k được giảm 50k.nhưng mà cũng ưng cái bụng.",positive
769,"thiết kế bìa:tốt đối tượng độc giả:học sinh,svien rất đáng mua và giá hời hơn rất nhiều so với mua ở sthi,hsach, sách đóng gói ổn có xốp bọc ben ngoài hàng nguyên vẹn ai đang chênh vênh trong việc học nhất định phải đọc cuốn màu cam ạ ,thanks shop nhiều sẽ còn ủng hộ",positive
770,"mình khuyên thật lòng mọi người nên mua sách ở đây luôn á, mình mua mấy lần rồi không lần nào thất vọng, sách gói kĩ lắm, không một nếp nhăn hay đùn góc luôn. có mấy cuốn ở đây không có mình đặt chỗ khác mà nó nhăn rồi hư góc luôn chứ 😢 nếu được thì nên mua ở đây nha, giá lúc nào cũng tốt hơn hết á",positive
771,thiết kế bìa:đẹp sách chất lượng lắm luôn giao đủ số lượng gói hàng kĩ lắm nên mn không lo bị mót sách nha in chữ cũng rõng lắm luôn,positive
772,moẹ toàn chữ tui tưởng có hình ms đặt,neutral
773,ngày cứ trôi chớp mắt thành phố đã sáng đèn ta cứ lặng lẽ chạy thật mau.,positive
774,gáy lệch tem nxb thì rách một vệt dài quá chặt khiến df bìa ngoài,negative
775,sách rách,negative
776,đối tượng độc giả:16 hàng bị móp nhiều chỗ mong shop cải thiện,positive
777,thiết kế bìa:lúc giao bị méo bìa làm đau hết cả tim,negative
778,thiết kế bìa:bìa đẹp shop gói sách sao mà để cuốn sách nó hơi bị cong. sách mua về mới còn seal.,positive
779,thiết kế bìa:đẹp sách tái bản lại nhưng in lỗi khá nhiều. tiếc là lần tái này không có bookmark,neutral
780,thiết kế bìa:xinh đối tượng độc giả:16 hàng bị móp một chút ko đáng kể nhưng t ko thích lắm,positive
781,shop giao nhanh gói hàng cẩn thận nhưng mà sách có vài chỗ in lỗi,neutral
782,"thiết kế bìa:đẹp đối tượng độc giả:người tâm lý vững bìa đẹp truyện hay và hơi dảk, nhưng tâm lý vững nên đọc đc",positive
783,sách bị cong nhẹ và nhiều trang giấy bị nhăn.,negative
784,"thiết kế bìa:đẹp đối tượng độc giả:chắc tầm 13+ :)) shop đóng gói nhanh cẩn thận chắc chắn, hàng nguyên seal kiếm khó lắm mới được shop bán tập 1 nguyên seal. giao hàng nhanh hơn cả dự kiến, shipper giao không ngại nắng mưa. cảm ơn shop vì giờ mình đã sưu tập được đủ bộ!!",positive
785,"thiết kế bìa:đẹp đối tượng độc giả:13+ đóng gói khá chắc, hàng về nhanh, tuy ko có bm nhưng chỉ cần đọc hay là được",positive
786,"thiết kế bìa:đẹp quá luôn í đối tượng độc giả:10+ (chắc vậy) bìa đẹp, sách kh cong, gói kĩ, ruột sách sạch sẽ nói chung là ưng",positive
787,"thiết kế bìa:đẹo đối tượng độc giả:thiếu niên sản phẩm đúng mẫu, đúng số lượng, chất lượng ok, giá ổn, đóng gói cẩn thận, giao hàng nhanh",positive
788,"thiết kế bìa:đẹp đối tượng độc giả:fans elaina. sách mới còn nguyên seal, bìa đẹp, đầy đủ quà. tóm lại là tốt. quyển 2 khui màn seal để xem rồi. cảm ơn shop nhiều. mong shop cập nhật thêm các tập để có thể có đủ bộ này.",positive
789,"giao hàng nhanh, đóng gói chắc chắn ,không bị móp méo, chất lượng tuyệt vời, lần sau sẽ lại mua ủng hộ shop",positive
790,"thiết kế bìa:đẹp hàng được bọc cẩn thận nên sách nguyên vẹn, nhìn thích mắt cực.",positive
791,hên là amak đã tái bản lại chứ không là không bk sưa tập kiểu gì. sản phẩm khá chất lượng cuốn lightnovel hơi cong nhưng tổng thể khá ổn. sẽ ủng hộ shop dài dài.,neutral
792,shop giao nhanh mua được với giá rẻ đóng gói cẩn rất hài lòng cho shop 5s :)),positive
793,thiết kế bìa:đẹp đối tượng độc giả:mọi người shop giao nhanh gói kĩ khi nhận không bị df nên mua nha mn,positive
794,"đối tượng độc giả:fans thiết kế bìa:ổn sách mới, in đẹp, chất lượng tốt đúng như mô tả, đóng gói khá ok, mua nhiều bộ qua shop nên cũng yên tâm. bỏ vô thùng lười lấy ra nên thông cảm :) bộ này đang thiếu tập 1, 7,8 mà không thấy sale tập 1 nên chờ 7,8 tái bản rồi mua sau vậy 😌",positive
795,shop giao hàng nhanh. đóng gói cẩn thận. sản phẩm tốt. sẽ ủng hộ shop lần sau nữa.,positive
796,"đóng gói kĩ, sách còn nguyên seal và ko bị dập, shop bao uy tín :v",positive
797,shop giao hàng nhanh. đóng gói cẩn thận. sản phẩm tốt. sẽ ủng hộ shop lần sau nữa.,positive
798,"thiết kế bìa:đẹp đối tượng độc giả:thanh thiếu niên sản phẩm chất lượng tốt, gói hàng cẩn thận, giao hàng nhanh",positive
799,"sách có thực đơn đa dạng nhưng chăm sóc khách hàng quá tệ , không nên mua , nên mua chỗ khác nhé mn",negative
800,cho 1 sao vì cách gói hàng.để lần sau kĩ hơn gói kiểu này mưa thì ướt hết sách thật lạc mất đồ k đủ hàng cho khách,negative
801,"đọc đánh giá thấy mn khen quá chừng nên bấm bụng mua thử riêng m thấy sách cũng bth chắc do m đã có 1 bé rồi nên đã có kiến thức chăng? tuy là trc đây m chưa cho bé ăn dặm kiểu nhật, nhưng thật sự thấy cũng bth",neutral
802,nhìn có chán ko này sách vận chuyển ko có chống sốc để nhăn nheo vậy nhìn sách là đã chán ko muốn đọc. nhắn tin shop mấy ngày ko thấy phản hồi mặc dù vẫn online ko quay lại mua lần nào nữa thật thất vọng,negative
803,giao hàng cực kì chậm. 5 ngày,positive
804,đúg sp,neutral
805,ship trên hình quá tệ chửi khách mong shop làm việc vs vận chuyển đừng để ship đó giao cho e thêm 1 lần nào nữa nếu k xem xin phép hoàn hàng đặt lại,negative
806,shop hết hàng ko báo trước cho khách. chờ đợi lâu xong lại phải đi mua chỗ khác vì đang cần.,negative
807,sách in thiếu nội dung trang. hỏi thì shop ko trả lời! :(,negative
808,giao hàng siêu lâu. nt thì không trả lời luôn. đặt đc chờ để lấy hàng thì chưa có. hnay về quê mất thì lại giao phải nhờ ng khác lấy hộ. chán. hình ảnh chỉ mag tc minh hoạ,negative
809,ko nên mua phí tiền.,negative
810,"sách đẹp, ngắn gọn, dễ hiểu. tuy nhiên cần kiểm tra kỹ trước khi giao. sách bị rách 1 trang.",neutral
811,"sách chưa đọc ns chung nhìn ngoài ổn 5 sao cho chất lượng cách đóng goi nhung mình chỉ cho 3 sao cách phục vụ khách hàng nt thì im lặng k trả lời trong khi mình nhắn 2-3 lần ,online cũng k tl lên đơn cái là ship liền",positive
812,"thiết kế bìa:đẹp đối tượng độc giả:mẹ bỉm sữa cb cho bé ăn dặm bao bì đẹp, ảnh dễ nhìn nhưng mà nhiều kiến thức mình thấy k ổn lắm, nên để tham khảo thực đơn hơn là xem đọc kiến thức",positive
813,sách đẹp tốt hơn so với mình nghĩ 👍 nhưng khi nhận hàng thì hộp đựng bị rách và 1 quyển sách bị hư nhẹ,positive
814,"thời gian giao hàng chậm.,............................",negative
815,shiper k tận tình. hay đổ lỗi,negative
816,"sách chỉ mang tính chất tham khảo, thực đơn không phù hợp mấy.",negative
817,"thiết kế bìa:đẹp đối tượng độc giả:ổn đang đọc , khá là dễ hiểu. tuy nhiên nếu sách phân riêng từng chu kỳ ăn dặm sẽ tổt hơn",positive
818,giao hàng nhanh! sản phẩm y hình! sách có hình minh hoạ rõ nét! tuy nhiên bìa sách bị lỗi nhỏ trừ 1 sao của shop,positive
819,"cỡ chữ nhỏ hơi khó đọc. cách trình bày nội dung, hình ảnh có chút rời rạc. nội dung không nhiều kiến thức về ăn dặm như mong đợi. sách đơn giản như 1 cuốn hướng dẫn nấu ăn. được cái gợi ý khá nhiều món ăn theo từng giai đoạn.",negative
820,"sách đẹp chất lương tốt, chưa đọc nên chưa rõ nội dung. tuy nhiên giao hàng hơi chậm, 4 ngày mới nhận đc hàng",positive
821,"sách đẹp, sẽ mua shop lần nữa",positive
822,"giấy in bình thường ko đẹp lắm, giao hàng nhanh, nói chung tạm được",neutral
823,"sách hay mỗi tội giao hơi chậm và nội dung có chút lỗi, ghi cá trắng nhưng lại để hình nấm hình ảnh chỉ mang tính chất nhận xu",negative
824,chất lượng sản phẩm tuyệt vời. thời gian giao hàng nhanh. tuy nhiên đóng gói hơi sơ sài nên bìa hơi bị cong nếp đôi chút,positive
825,mình chỉ đặt mua giúp cho mẹ bé ạ.. thấy đóng gói ổn. chưa đọc qua. nhưng nghĩ chắc đúng chuẩn dạy kiểu nhật ạ,neutral
826,"sách dày dặn, đẹp. có hướng dẫn các món ăn, m đag nghiên cứu. ..",positive
827,chất lượng sản phẩm tốt,positive
828,thời gian giao hàng rất nhanh tranh rau cu qua bằng giấy bị gập nhìu lần nên bị gãy hết,neutral
829,hàng ok đóng gói cẩn thận. thank shop,positive
830,đóng gói sản phẩm chắc chắn,positive
831,chất lượng sản phẩm tuyệt vời,positive
832,thiết kế bìa:dep đối tượng độc giả:me bim sua sách hay. đầy đủ cho mẹ bỉm tham khảo đóng gói chắc. ko sợ hư shipper vui vẻ nhiệt tình sẽ ủng hộ thêm ạ,positive
833,thiết kế bìa:đẹp đối tượng độc giả:mẹ bỉm giao hàng nhanh chóng. sách đep dễ đọc. sách viết rất chi tiết tỉ mỉ thêm hình ảnh minh hoạ đẹp mắt dễ hiểu. khá là nhiều món ăn cho con. các mẹ nên mua ạ. chỉ cần 1 quyền này là đủ rồi ạ,positive
834,thiết kế bìa:màu hồng ăn dặm kiểu nhật sách mới hay và dễ đọc nên mua khi nhà có bé nhỏ ăn dặm rất bổ ích ☺️☺️☺️☺️☺️,positive
835,"sách này nổi tiếng rồi nên là khá yên tâm. giao hàng nhanh, sách cực bổ ích cho các mẹ muốn dùng phương pháp ăn dặm cho con",positive
836,"thiết kế bìa:đẹp đối tượng độc giả:cha mẹ chuẩn bị cho con ăn dặm đóng gói cẩn thận, giao hàng nhanh. hi vọng sách sẽ hữu ích cho mẹ bỉm tập đầu như mình",positive
837,"đối tượng độc giả:phu huynh thiết kế bìa:đẹp sho giao hàng nhanh, đóng gói đầy đủ. sách mới và đẹp. giá mua trên này 1 số quyển rẻ hơn",positive
838,"sách mới, đẹp, đóng gói cẩn thận, giao hàng nhanh. mong rằng những nội dung tròn cuốn sách sẽ giúp mình nuôi con tốt hơn",positive
839,"shop giao hàng nhanh, sách in đẹp, không bị nhiều lỗi chính tả như cuốn ăn dặm ko phải là cuộc chiến mà mình đã mua, hi vọng phù hợp với bé.",positive
840,"đối tượng độc giả:ba mẹ có con trong và cbi ăn dặm thiết kế bìa:ok shop đóng gói cẩn thận, sách đẹp. nếu mua nên mua sớm để nghiên cứu hết những giai đoạn ăn dặm của trẻ, bé mình hơn 14m bí món quá nên mua về tham khảo thêm thôi :)))",positive
841,"thiết kế bìa:ok đối tượng độc giả:mẹ bỉm sách đẹp hình ảnh bắt mắt , dày dặn đóng gói nhanh . sách được phiên dịch lại",positive
842,"sách rất đẹp, shop bọc và đóng gói cẩn thận. giao hàng khá nhanh. sách rất hữu ích ạ. hy vọng em bé nhà mình sẽ thích những món thực đơn có trong sách.",positive
843,"đã nhận được sách đầu tiên là màu sắc rất đẹp thứ 2 là nội dung rất hay thứ 3 hướng dẫn rõ ràng, cụ thể theo từng giai đoạn ăn dặm",positive
844,"đối tượng độc giả:me bim thiết kế bìa:dep sách in đẹp, màu sắc chuẩn. chưa có thời gian đọc nhưng thấy được review khá nhiều.",positive
845,"giao hàng nhanh, sách dày dặn giấy đẹp, có rất nhiều thông tin bổ ích cho các mẹ cho con ăn theo pp kiểu nhật",positive
846,"thiết kế bìa:đẹp đối tượng độc giả:mẹ bỉm sách đẹp, kiến thức hay, rõ ràng tỉ mỉ. rất thích hợp cho các mẹ bỉm muốn cho con ăn theo pp ăn dặm kiểu nhật",positive
847,"sách giao khá nhanh nhưng móp ạ với lại bị dơ gì đó không chấp nhận được đâu , sách còn bị rách",neutral
848,cho 4* rồi giời quay lại cho 1* sách thiêud hẳn 12 trang ủa sách kiểu gì kì thế,negative
849,thiết kế bìa:đẹp bìa bị gãy và rách không biết bên đóng gói ra sao chỉ có một thùng xốp mà không có màng chống xốc mong ad coi lại cách đóng gói,neutral
850,"đối tượng độc giả:mọt sách thiết kế bìa:đẹp coi kĩ thì là sách fake. làm ăn kiểu này kì quá shop. ban đầu k để ý chứ in nhòe, sai chính tả với thiếu trang tùm lum",negative
851,đây là sách giả mà sao giới thiệu hàng chính hãng?? chưa kể tập 1 có tận 7 trang in thiếu nội dung,negative
