,comment,label
910,đúng với mô tả:đúng màu sắc:hồng chất liệu:không biết vải j quần xinh lắm nha nên mua nha mng t 1m62 mắc khá vừa có.chút chạm đất nói chung là xinh nha rẻ nên ko đòi hỏi nhìu nơ cx đứng form nha,positive
911,màu sắc:7 mauf đúng với mô tả:đúng chất liệu:da giàu đẹp chuẩn phom bé đeo rất thích đòi đeo hoài cảm ơn sốp rất nhiều,positive
912,"màu sắc:hồng đúng với mô tả:đúng chất liệu:vải eee siu đẹp raats đáng tiền dù lúc đầu hơi lo sẽ dài quá nh cố mua vì thấy đẹp rất đáng tiền8998102014210337https://m/abappbkshmznndgw/💙 happy moment with doraemon & dorami cuối tháng 8 này, bộ đôi tuổi thơ xinh yêu doramon và dorami hẹn gặp các bạn tại tous les jours. 🔵 doraemon smile mini cake: hương vị thơm ngon của bánh kem bơ yogurt việt quất cùng lớp bông lan mềm mịn, phủ sô cô la. tất cả được gói gọn trong nụ cười tươi của doraemon như muốn chia sẻ niềm vui với bạn. 🌺 dorami with flower fresh 2: vẻ đẹp dịu dàng của dorami được tái hiện qua bánh kem sữa tươi với lớp bông lan sô cô la nhân kem phô mai và quả anh đào. đừng chần chừ nữa, hãy đến ngay tous les jours và cùng chúng mình gặp gỡ doraemon và dorami nhé! -------------------- doraemon | tous les jours #doraemon #dorami #tlj #touslesjours #touslesjoursvietnam",positive
913,chất liệu:rất tốt màu sắc:đẹp đúng với mô tả:đúng vậy hàng rất đẹp chất liệu thì mình rất ưng với giá tiền đó thì hàng như này rất tuyệt vời shop đóng hàng cẩn thận shipper thân thiện,positive
914,"chất liệu:vải màu sắc:đẹp đúng với mô tả:đúng ưng chất vải, mát và đẹp lắm mn ơi. nơ được khâu chắc chắn , 1m53 cần lên lai một chút. săn dc giá rẻ nên ưngg",positive
915,"màu sắc:đen chất liệu:ko biết đúng với mô tả:đúng hàng ko có chỉ thừa , vải đẹp không nhăn",positive
916,"đánh giá: ⭐⭐⭐⭐⭐ sản phẩm đúng mô tả, chất lượng tốt, dùng rất ưng ý. đóng gói cẩn thận, giao hàng nhanh. cảm ơn shop! rẻ mà mặc thích lắm mn oiiii",positive
917,"đúng với mô tả:đúng mô tả màu sắc:hồng chất liệu:đũi nhăn shop chuẩn bị hàng và giao hàng cũng nhanh, hôm qua đặt hôm nay đã nhận đơn rồi. dịch vụ cskh cũng tốt nữa, cảm ơn shop 🫶🏻",positive
918,"chất liệu:hinh như là chất umi đúng với mô tả:mhanh bai dão dù mới mặc thưr màu sắc:đen hqua nhận xong mặc thử, quần dão không ôm người nên mặc một chút bị xô lệch cạp quần chạy lung tung, quần này mà giặt 1,2 lần chắc dão banh chành, k xứng đáng giá tiền",negative
919,"shop giao hàng nhanh, nhưng quần mỏng lắm cái quần màu trắng mặc bị lộ",neutral
920,"đúng với mô tả:không giống ảnh, đường may nhăn nheo, không xứng với giá tiền!",negative
921,đúng với mô tả:không đúng lần trước đặt vải dày hơn lần này vải thất vọng nhìn như quần ngủ vải bóng mà nó xấu,negative
922,"màu sắc:đen đúng với mô tả:không chất liệu:xấu trời ơi nhìn già, xấu kinh luôn ý, hóng bao ngày mà về quá thất vọng, kh giống form mẫu tí nào, vải xấu nhìn như quần bố t😭 tr ạ mua mặc tết mà nnay đây",negative
923,trời ơi đọc đánh giá tưởng ngon bổ rẻ thế nào vải xấu không lên form mặc như già đi mấy tuổi mua phí tiền lắm mn thấy đánh giá cao về thất vọng dữ dội luôn 😌😌😌,negative
924,mua lần trước với lần sau chất vải khác nhau cực luôn ấy vải mỏng cực kì mà còn ko ôm nx,positive
925,"quy khach co 50.000 dong trong tai khoan. bam goi *098*3# de co 3gb voi 15.000d/3 ngay hoac *098*989# (30.000d/3 ngay) co 15gb (5gb/ngay), mien phi 10 phut/cuoc noi mang, 15 phut ngoai mang, sms noi mang va tv360. goi cuoc gia han khi het chu ky. de biet thong tin cac uu dai khac, bam goi *098# hoac truy cap my viettel tai https://myvt.page.link/goidata . chi tiet lh 198 (0d). tran trong.",negative
926,"quần chất xấu dã man eo 68 là đầu m rồi chứ s gì nữa mặc lên không 1 tí ôm chất này ngồi cũng k thoải mái, dày mà bí, khó chịu lắm luôn",positive
927,chất liệu:u mi màu sắc:đen quá rộng quần sz s mà nó rộng không khác gì sz m luôn,positive
928,thiệt sự nhận quần mà nhìn cái quần bị bẩn rất chán luôn.quần còn mỏng dí. trời chán thật sự,negative
929,vải mỏng lộ quần k giống ảnh và mô tả ncl tiền nào của nấy,negative
930,quần form không đẹp mọi người nên cân nhắc khi mua nha. với giá này thì không đòi hỏi gì nhiều nhưng quần form hơi xấu hơi thất vọng,negative
931,"đặt hàng cùng 1 sz mà cái màu trắng rõ to. to hơn 4cm. màu trắng mỏng, mặc lộ hết hàng. quần màu đen ổn.",negative
932,"xấu ch bao giờ thấy, mình rất thất vọng về shop, vải xấu cực kì, m.n hk nên mua, nếu muốn mua về để lau nhà thì mua ạ😪😪",negative
933,"chất liệu:không biết màu sắc:đen đúng với mô tả:đúng nó là chất thun nhưng mà k0 biết chất gì , mặc thì có co dãn nhẹ, không như mình tưởng tượng lắm",negative
934,"màu sắc:màu trắng chất liệu:chất liệu không rõ lắm vải mỏng nhìn dễ xuyên thấu, có có giãn. đúng là tiền nào của nấy, khuyên không nên mua, phom nhỏ",neutral
935,đúng với mô tả:đen màu sắc:dden đểu chất liệu:kém quần nay trc mk cx có 1 cái rồi nma mua shop khác đắt hơn cơ sờ thích hơn nhưng mà mặc nhanh rách đũng nha quí vị đại biểu ơi hên xui mặc đc lâu quần này cx chắc nhanh rách thui thui rách bỏ có 38k,negative
936,"hàng k giống mô tả, chất vải xấu, rộng lhoong như trên hình em có đi học về rồi à à em đi",negative
937,"màu sắc:đen quần thì củng ổn ạ nhưng mà em lỡ đặt nhầm sz nên muốn đổi mà phải mất phí gì đấy ạ, ở trên có ghi là đổi trả miễn phí 100% mà..",positive
938,quần này so với kiểu quần này mình mua shop khác thì khác nhau hoàn toàn về chất liệu. khuyên mọi người tiền nào của nấy. qua shop khác mà mua.,positive
939,"chất liệu:umi lanh đúng với mô tả:khong màu sắc:den trời đấc nhìn form lên rõ đẹp mua về mặc vải nó nhũn ra form phủng có luôn, biết là vài chục nhưng bên t**to* chất lượng siêu tốt luôn ý lần đầu mua hàng mad chê vậy",positive
940,đúng với mô tả:tạm chất liệu:không biết màu sắc:đen tệ nha 1 cái thì mỏng xong còn bị rách 1 cái cứng cứng nhưng vẫn k đẹp cái kia mặc như quần lót,negative
941,"dáng quần đẹp, mặc vừa, nma mình mua chưa kịp giặt, mặc lần đầu tiên đã bị xù lông hết rồi, biết là tiền nào của đấy k thể đòi hỏi nhiêug nhưng mà cũng k đến nỗi mà mặc lần đầu đã xù hết lông 2 bên với 2 đằng trước sau được",neutral
942,"quần không được đẹp mặc vào k có ôm, mới nhận hàng quần đã bị thủng đáy",negative
943,"ui. quần nhận dc vải đẹp lắm. mình mua màu trắng mà nhìn có vẻ vẫn mỏng, ai mua màu trắng thì phải tăng lên 1 size k là mặc màu trắng sát quá k tự tin, còn màu đen thì cứ mua đều ga size nhé",positive
944,vải tốt nhưng mình đã đặt size s nhưng lại k vừa mình có đọc mô tả thấy để eo còn nhỏ hơn eo mình nhưng lại rất rộng,neutral
945,"màu sắc:đúng đúng với mô tả:không đúng lắm đường kim mũi chỉ thưa, nói thật mình đặt thêm 1 đơn của shop khác để xem shop rẻ đẹp hơn hay shop đắt đẹp hơn. mà hôm nay mình nhận 2 đơn cùng 1 lúc mà chất liệu và đường kim mũi chỉ bên shop bán có 47k đẹp hơn shop mình . chất liệu:vải co giãn",positive
946,đúng với mô tả:ok màu sắc:ok chất liệu:ko xấu nha quần trông như quần bà già to fom xấu quần nào thì giá nấy thôi :)),positive
947,"màu sắc:đen đúng với mô tả:ko đúng mô tả chất liệu:bt mình thấy trên shop có cúc, túi sau khi nhận được ko giống mô tả",negative
948,chất liệu:thun đặt 2 cái 1 size s nhưng màu trắng lại to hơn màu đen. màu đen form đẹp hơn màu trắng mọi người nên cân nhắc,positive
949,chất liệu:vai màu sắc:den đúng với mô tả:k không những không bó lại còn không co giãn. hơi buồn!,neutral
950,chất liệu:vải... màu sắc:đen đúng với mô tả:6/10 chất vải mềm mịn. nhưng quần quá rộng mua size s mà như size l.,negative
951,"chất liệu:vải màu sắc:đen hong ưng lắm ạ😭 quần ngắn qua đùi vải lại mỏng hơn suy nghĩ,..",neutral
952,màu sắc:dden chất liệu:vải vải mỏng dễ xù. không được như mong đợi,negative
953,"màu sắc:đúng chất liệu:mỏng vải hơi mỏng, hơi thất vọng về sản phẩm, các bạn nên cân nhắc trước khi mua hàng",negative
954,"dơ , chuẩn from, nên mua, ship nhanh đống hàng ổn. hình ảnh minh hoạ",negative
955,chất liệu:co giãn màu sắc:đúng đúng với mô tả:hơi mỏng mỏng nên không như mong đợi tạm ổn vs giá thành thì hợp lý,positive
956,mua về mặc vừa shop tư vấn ok nhưng vải hơi mỏng,positive
957,"đã nhận được hàng shop chuẩn bị và giao hàng nhanh. chất thì rất mỏng mang nha, kp chất umi dày dặn mà mìh nghĩ, fom với mìh thì thấy hơi ngắn còn tuỳ mn. nch tiền nào của ấy rẻ nên chất lg cũg chỉ có vậy buồn",positive
958,chất liệu:thun màu sắc:trắng quần bằng thun và rất mỏng,neutral
959,"chất liệu:oke đúng với mô tả:chuan màu sắc:đúng kh mỏng quá đâu, nma thấy để eo 56 nma eo 58 hôg vừa chắc phải 66",neutral
960,hàng mỏng lét không ok. mọi người cân nhắc trước khi mua nha,negative
961,đúng với mô tả:tot màu sắc:tot chất liệu:mỏng giao hàng lâu. chất quần mỏng hơn so vs mình tưởng tượng. chất liệu k giống hình,neutral
962,giao hàng nhanh đóng gói cẩn thận lần sau sẽ ủng hộ cho em biết anh có thể là một loài,positive
963,"chất liệu:cũng tạm màu sắc:đen đúng với mô tả:ko biet quần oke, vãi mát tui chưa mua quần này nên cubgx ko biết chất vãi có đúng không nữa",negative
964,"chat vai mềm nhẹ, vs giá vậy thì ok k đòi hỏi ạ",positive
965,"màu sắc:đen quần rẻ mà vải mát lắm ý, ko bị mỏng quá đâu, khoá kéo siêu mượt, mình 1m6 mặc size s cứ sợ chật cơ nhưng vừa lắm nha nói chung là siêu ưng mng nên mua",positive
966,"pháp gia công kim loại cổ xưa nhất[1]. nguyên lý cơ bản của rèn là lợi dụng tính dẻo của kim loại, làm biến dạng kim loại ở thể rắn dưới tác dụng của ngoại lực để tạo ra thành phẩm có kích thước nhất định tuỳ theo thiết kế. đây cũng là bước chuẩn bị phôi cho gia công cơ khí. kim loại được rèn có trọng lượng khác nhau, từ ít hơn 1 kg đến 580 tấn.[1] kim loại được rèn có thể cần gia công thêm để ra thành phẩm.",positive
967,màu sắc:đen chất liệu:không biết đúng với mô tả:8/10₫ co giãn tốt có ít chỉ thừa eo mình mặc vẫn thấy rộng mua về mặc mùa hè,positive
968,"chất liệu:kh biet đúng với mô tả:ýe màu sắc:đen ồ,bạn đang buồn à ở đây có bán nụ cười nè hí hí 50k hí híiiiii 500k hè hè 5 củ hà hà 50 củ ấy bạn thích nụ cười nào thì bảo tôi nhớ mình có bán nụ cười nè",positive
969,màu sắc:den đúng với mô tả:ok chất liệu:vải tạm dc ai mua thì nên suy nghĩ [kinh moi quy khach trai dich vu goi dien chat luong cao tren ha tang 4g - hd call (cuoc goi tinh theo goi cuoc quy khach dang su chi tiet truy cap ung dung m tai htmylink/volte hoac l0d). tran trong.,positive
970,chất liệu:vải umi đúng với mô tả:đúng màu sắc:đen shop giao hàng đóng hàng rất nhanh sản phẩm chất vải rất mềm êm rất đẹp xuất sắc luôn,positive
971,đúng với mô tả:ddungs màu sắc:đen chất liệu:vải giao hàng nhanh quần đẹp vải hơi mỏng giá tuền hợp lí,positive
972,màu sắc:đen chất liệu:vải đúng với mô tả:tạm quần đẹp nhưng hơi to so với người tuy không quá rộng nhưng mà khá khó mặc (do rộng quá) chất lượng sản phẩm khá tốt nhưng dễ bị sứt chỉ sau vài lần sử dụng,neutral
973,"màu sắc:trắng/đen chất liệu:mềm, co giãn đúng với mô tả:đúng với mô tả mình cầm hai quần thì có cảm giác quần màu trắng dày và cứng hơn, trông sang hơn mặc đi chơi được. còn quần màu đen mềm và mỏng hơn mặc ở nhà rất thoải mái.",negative
974,màu sắc:đẹp màu đen chất liệu:không biết đúng với mô tả:đúng với mô tả tôi hài lòng với sản phẩm này nên mọi người hãy mua nhé giao hàng nhanh,positive
975,đúng với mô tả:đúng chất liệu:thun co dãn màu sắc:đen vải đẹp hợp giá tiền. chưa thử nên ko dõ phom ntn,positive
976,màu sắc:trắng chất liệu:thô giao hàng nhanh giá rẻ chất lượng,positive
977,"đúng với mô tả:đúng với mô tả màu sắc:màu đen chất liệu:umi co giãn giao hàng nhanh, đóng gói cẩn thận",positive
978,mặc lên nhìn xinh vãi thề vải cũng xịn nữa mua của shop 2 lần roii vẫn thấy ưng shipper còn thân thiện đáng yeu qua troi,positive
979,"chất liệu:rất đệp đúng với mô tả:chuẩn màu sắc:trắng mình thấy quần đẹp chất liệu dầy dặn đứng phom mặc mát mẻ , rất chi là thời trang nhưg lưu ý là o nên giặt bằng máy giặt. đường kim mũi chỉ rất ôk. dáng quần thời thượng , dàu dặn vải đẹp",positive
980,màu sắc:đen chất liệu:vải đúng với mô tả:yeppp quần đẹp lắm nhaaa t up mã vô còn đii rẻ mua đc mà t ưng quá chừng aaa,positive
981,"màu sắc:đen đúng với mô tả:10/10 chất liệu:vải umi quần đẹp nha mn uiiiii, tôn dáng tôn v3 lắm, mặc zô trông chân dài hẳn luôn á, dễ phối đồ nữa nhee",positive
982,"giao hàng nhanh đóng gói cẩn thận. màu vải mỏng đẹp chất mềm mịn, có 2 túi sau, khoá kéo chắc chắn mặc tôn dáng",positive
983,"đúng với mô tả:dẹp chất liệu:k rõ màu sắc:trắng đen giao hàng siu nhanh nhaaa, hàng về rõ đẹp nữa, chất mát, có co giãn, sờ vải thích lắm nha sẽ ủng hộ típ ạ",positive
984,"chất liệu:co giãn đúng với mô tả:quần short cạp cao , co giãn nói chung là nên mua nha quần đẹp lắm í màu sắc:đen",positive
985,màu sắc:trắng đúng với mô tả:đúng chất liệu:vải kaki sp tốt chất kaki co giãn mặc êm đường may đẹp sẻ ủng hộ shop lâu dài .,positive
986,chất liệu:ok màu sắc:ok đúng với mô tả:ok hàng đẹp nên mua nha mọi người ơi hàng được giá cả hợp lí phải chăng quần ngắn phù hợp hêhhehehehe,positive
987,chất liệu:umi màu sắc:đen đúng với mô tả:đúng quần chất k phải dầy lắm nhưng với giá tiền thì quá chất lượng đóng gói cẩn thận giao hàng nhanh,positive
988,"màu sắc:trang, den đúng với mô tả:đúng chất liệu:kbiet mặc mát mua luôn 2 cái tưởng chất k mát nma mát lắm mua luôn 2 em=))",positive
989,"màu sắc:trắng đúng với mô tả:đúng chất liệu:vải đẹp tui chọn size l mà tui 56-57kg mặc khít roi eo cx k bếu lm quần đẹp nên mua nha các tyeu chào mừng bạn đến với bảng nhớ tạm của gboard, bất kỳ văn bản nào bạn sao chép sẽ được lưu tại đây.chạm và giữ một đoạn để ghim đoạn đó. các đoạn đã bỏ ghim sẽ bị xóa sau 1 giờ.nhấn vào một đoạn để dán vào hộp văn bản.",positive
990,đúng với mô tả:đúng chất liệu:thun màu sắc:đen mình mua shop lần 2 r lần nào mk cũng ưng nhé co giản tốt mặc thoải mái ko gây khó chịu nhé ❤️🍓🍓🍓,positive
991,"chất liệu:vãi đúng với mô tả:đúng màu sắc:trắng, đen vãi mền mịnh from đẹp❤️❤️❤️ quần trắng có vẻ to hơn quần đen tui 65kg mặc quần trắng thoải mái, quần đen thì vừa ng hơn, mấy bn chuppy hay muốn bận thoải mái thì có thể tham khảo mày trắng nghe ❤️❤️",positive
992,đúng với mô tả:đúng màu sắc:đen chất liệu:không biết lần đầu mua hàng ở shop thấy ưng lắm đẹp vãi mềm mại mặc mát nói chung là okela sẽ ủng hộ shop dài dài,positive
993,"đúng với mô tả:ko đúng đường may ẩu tả, méo mó, dây kéo may lệch khung cứng ngắt ko kéo được, bảo có túi trong mà có thấy đâu nhìn hình rồi quyết định mua hay ko nha các cậu đã vậy nt shop còn ko trả lời",negative
994,"cứ như áo bị cũ á , áo trắng còn rỉ sét nữa chứ, áo mỏng ,🥲🥲",negative
995,"chất liệu:nỉ siêu mỏng ? màu sắc:xám ,đen đúng với mô tả:không đúng nha áo rất nhiều chỉ thừa, ship áo cho mình 1 đen 1 xám nhưng cái xám có túi trong còn áo đen thì không có, khi ship cho mình tới khi mình khui ra thì áo đen lại bị xù lông nhìn rất giống hàng đã xài rồi. rất nhiều chỉ thừa, kéo khoá cũng không mượt, chất lượng không đồng đều. khuyên thật lòng nên cân nhắc nhé !",negative
996,"không chấp nhận được 1 cái áo quá xấu, mình chưa tìm được điểm nào để khen nó lun, giao hàng sai size, kêu đổi trả thì cứ bắt người ta sửa -> sửa xong -> không duyệt, bonus việc shippe không lấy hàng. đúng chán cái cách làm việc của shop. ai mua hàng thì né né cái shop này ra đi nha.",negative
997,chất vải khá nóng nhưng mà nó to so với mình lúc nhận hàng còn bị dơ trên mũ nữa,neutral
998,mua lần đầu vải nỉ bông oke lần sau vải gì zayy tr,negative
999,màu sắc:xấu đúng với mô tả:k đúng chất liệu:rất mỏng cực kì mỏng mỏng như giấy t khuyên tht mn k nên mua nha áo rất rất mỏng . tưởng tưởng như áo mấy chục ngàn v đó k xứng trong khi áo bạn t mua 115 ngàn thôi mà còn dày hơn áo này nữa nt trả hàng shop k rep còn thái độ khuyên tht mn k nên mua shop này nha shop lừa đảo chỉ thừa tùm lum nói chung nhul👍 áo nhìn xuyên lun với lại nỉ áo dính vô áo hồi quá tr áo đang trắng mặc áo khoác vô bị đen liền lần đầu tiên trên đời mua phải hàng fake mua bao phí tiền💀,negative
1000,màu sắc:màu đúng chất liệu:quá tệ rất dễ xù vải đúng với mô tả:ko,negative
1001,chất liệu:rất mỏng dễ xù vải dỏm đúng với mô tả:ko đúng màu sắc:đúng mặc ko đẹp vải mỏng dễ xù ko đúng ý,negative
1002,"đúng với mô tả:oke chất liệu:oke màu sắc:oke áo bị xù lông, mới mua dìa mà xù rồi, vải gì đâu, chưa giặt mà xù cỡ đó, giặt nữa chắc khỏi bận",negative
1003,áo quá ngắn vải mỏng nên cân nhắc trước khi mua nhé mọi người hàng k đẹp lắm,positive
1004,mẫu thì đẹp mà với giá tôi mua là 170 thì vải rất mỏng ạ🙃,neutral
1005,"chưa bao h đánh giá shop nào, nma trải nghiệm ở shop này là qua tệ shop làm ăn ẩu, kh chấp nhận được nt thì không rep trong video thì qc có túi ở phia trong nhưng hàng về thì không hề có nt thì shop kh tl lần đầu cũng như lần cuối.🙂l",negative
1006,"màu sắc:đúng chất liệu:mỏng áo mỏng như dánh như mấy cái áo 100 nghìn 3 cái ngoài chợ, đã giặt 2 lần nhưng lông vẫn cứ rụng cả nùi dính hết cả lên áo trắng, khóa kéo cũng không được mượt, mong shop khắc phục chứ 160 nghìn như này là không được",negative
1007,chất liệu:mỏng như gi á đúng với mô tả:giống màu sắc:đen nói chung là dc nhma dài quá xin shop đổi mà shop kh chịu cũng chả hiểu luôn ạ,negative
1008,màu sắc:xám đúng với mô tả:ko đúng mô tả chất liệu:nỉ mỏng nha thấy ít đẹp quá hà 😮‍💨 có 1 lớp nỉ hoi ko có lớp lót trong lun trông chán vãi,negative
1009,"màu sắc:xám em nói thật, em hơi bị hụt hẫng luôn á, cái áo em thấy nó chả giống mẫu trong ảnh tí nào, cái hột nút ở cổ em thấy chả giống trong ảnh, chất vải thì ko đc mềm mại giống trong ảnh ạ. cái mũ áo thì nhỏ thôi rồi, sao ko to giống như mấy bình luận khác của mn v ạ. chán em chả muốn nói nx",negative
1010,chất liệu:vải màu sắc:đen vải mỏng nên giảm size nhen nhưng mà áo xinhhh,positive
1011,chất liệu:áo mỏng ko đc như quảng cáo nha dây áo thì nhỏ áo rhì ngắn mũ cx nhỏ ko che đc hết áo thì rất mỏng luôn á dây kéo thì lúc đc lúc ko,negative
1012,đặt 2 cái khác sz giao thì 1 sz đồ thì không biết sz dì vải khá chán,negative
1013,size s nma rộng khủng khiếp.shop nói size nhỏ k có ghi size s ở đấy,negative
1014,"áo mỏng, bị tuột chỉ ở vai một lỗ rất to🥲",positive
1015,áo ko giống trong hình phần viền dưới ko bo chun,negative
1016,vải mỏng xấu ki đẹp thấy thất vọng thiệt nchung là hmmm ko nên mua cho lắm,negative
1017,sao shop nói sz l từ 62kí-72 mà mình 60kí lại ko vừa,neutral
1018,đúng với mô tả:không giống mẫu,negative
1019,chất liệu:mỏng đúng với mô tả:đúng màu sắc:xám,neutral
1020,giao sai hàng ạ 😭,negative
1021,shipper ok áo mỏng rộng,positive
1022,"vải dễ xù, mỏng lên fomr xấu đừng mua nha mấy má 🥰🥰🥰",negative
1023,"màu sắc:xám trắng đúng với mô tả:gần đúng chất liệu:nỉ bông áo cũng ok, chất liệu khá dày dặn, form bình thường, nhưng với giá tiền thì ổn, điểm trừ là áo đặt về khá dơ, bên trong áo có rất nhiều chỉ, ngoài áo có dính 2 vết nâu nâu không biết là gì, phần đường may bên trong áo khá không ổn nha, mũ cũng không rộng lắm đâu, nhưng trong tầm giá thì vẫn ok hơn so với một số sp khác",positive
1024,"đúng với mô tả:cg tạm đc màu sắc:xám tiêu chất liệu:vải nỉ áo khá mỏng, chất vải là vải nỉ nên giặt bị xù lông áo, áo kiểu như fake ấy mà giá rẻ nên thôi cg tạm đc",neutral
1025,màu sắc:nau nau đúng với mô tả:mau i chang chất liệu:nỉ mỏng đơn hàng khá mỏng mặc bình thường cmt để nhận xu,negative
1026,"đúng với mô tả:k đúng với trong ảnh màu sắc:được chất liệu:trong bông nha thấy 6, 6 với lại khi nhận hàng bọc ngoài như ai khui rồi dán lại v á, dây kéo thì khó kéo lên xuống nha=)))",positive
1027,đúng với mô tả:áo đẹp nhưng hơi mỏng a chất liệu:bình thường cải đẹp nhưng mỏng màu sắc:đẹp áo đẹp nhưng áo hơi mỏng mình cx thấy bth🙂,neutral
1028,"chất liệu:k ổn lắm với giá nayf thì nó cx k đáng lắm,chỉ thừa nh,áo nhân về bị rách,khoá thì rít nhưng nhìn chung vẫn ok nên cân nhắc mua nha",positive
1029,"chất liệu:mỏng đúng với mô tả:cũng cũng màu sắc:đúng áo khá mỏng kh dày như mong đợi chỉ có 1 lớp giống áo mấy chục ngàn có nhiều chỉ thừa, có túi trong chữ in nổi dây kéo đc nút bấm xịn nhưng mà nó kh bòng bềnh như mình nghĩ nó trong cứ xuông xuông á nhìn kh đẹp lắm",neutral
1030,"với giá 160 thì mik thấy cx đi đôi với giá tiền thoiii ko có j hết vải ngoài thì đệp vải trong thi hơi nóng, rất nhiều chỉ thừa , shop giao lại đồ cũ cho mày hay sao í mà áo có vài vết dơ nhưng vẫn giặt đc, mong shop cải thiện hơn",negative
1031,đúng với mô tả:đúng chất liệu:nỉ màu sắc:xám nhìnb tổng tthee thì occc nhungggggggggg mũu hơiiikkooo bé soooo. với ảnhhhh shopp đăng giao hàng nhanhbhhhhhb nhưng có 1 điemmmm trừ là áo bị dính một vết bẩn ở tayyy khá to nha vì vạayj nên mình k thể đánhh giá 5 sao được,positive
1032,"mình thấy áo nón hơi bé, đầu mình khá nhỏ nhma nón không thể bao trùm lớn như trên ảnh, muốn to phải mua size lớn thì mới được. vải hơi nóng nha nhma màu với kiểu dáng form xinh nè",positive
1033,màu sắc:đẹp chất liệu:không đc đẹp lắm mũ áo hơi nhỏ nhiều chỉ thừa và bị bung chỉ,positive
1034,"mua hàng áo đẹp nhưng bên trong ko có túi, có túi là ngon🥹",positive
1035,"chất liệu:vải nỉ đúng với mô tả:ko hẵn màu sắc:xám trắng 65kg 1m65 mặc size l thấy vừa, áo có túi trong nhưng áo bị may lệch lạc khoá áo ko bền nói chung tiền nào của đó nhé",negative
1036,"áo hơi mỏng thấy dc cả bên trong mặc áo màu gì, form áo k đẹp như trong ảnh nhưng với mức giá như này k đòi hỏi gì nhiều",neutral
1037,"đúng với mô tả:khá với giá này thì nên mua áo khác chất lượng nhiều khi sẽ tốt hơn, vải mỏng dễ xù, không như trên hình đâu ạ",neutral
1038,"màu sắc:dung đúng với mô tả:cung cung chất liệu:khong biet nói chung là hàng 150k không đòi hỏi gì nhiều ,mặc cũng được khong mỏng nma cũng không dày ,mặc mùa thu được nha . ít chỉ thừa,hình in ổn,với giá này cũng ok",positive
1039,"màu sắc:xám trắng đúng với mô tả:đúng như hình chất liệu:nỉ 2 lớp shop chuẩn bị hàng nhanh ,đẹp, vừa vặn, nói chung là hài lòng",positive
1040,chất liệu:nỉ màu sắc:xám đúng với mô tả:khá đúng áo mới mở ra thì hơi thối.khóa kéo không trơn tru lắm áo nhiều chỉ thừa.vải mỏng... hơi thất vọn 1 chút,negative
1041,đúng với mô tả:đúng màu sắc:xám sp ok nha nên mua👌👌👌 chất liệu khá ổn mình mặc thử form đẹp,positive
1042,"chuẩn bị và giao hàng khá nhanh, hàng giao đúng màu, chất như vải bông sờ vào mịn ,chỉ may có 1 lớp, chỉ thừa bên trong khá nhiều, giá hơi cao so với chất lượng, 60kg 1m75 mà sz xl thấy khá nhỏ",positive
1043,chất liệu:hoodie đúng với mô tả:đúng màu sắc:xám trắng nỉ vừa phải không quá dày chọn đúng sz để mặc vừa hơn,positive
1044,"mình cảm thấy không được như mong đợi, áo vải nỉ dễ xù lông",negative
1045,"đúng với mô tả:đúng chất liệu:ni màu sắc:xám giao hànng nhanh chóng, ship nhiệt tình, chat lương",positive
1046,"chất liệu:vải màu sắc:xám trắng đúng với mô tả:gần đúng áo khá mỏng á với lại ai muốn mũ to thì nên đặt size l hoặc xl nhen , mình đặt size m mũ hơi nhỏ",neutral
1047,"chất liệu:chất nỉ bông, ấm màu sắc:sám đúng với mô tả:phần mũ dày dặn, nhưng phần dưới áo khônb có bo chun chỉ phần áo",positive
1048,"đúng với mô tả:cũng cũng chất liệu:nỉ bông màu sắc:xám áo khá đẹp , nói chung tiền nào của nấy thôi , hình ảnh chỉ mang tính chất nhận xu",positive
1049,"chất liệu:vải màu sắc:màu xám đúng với mô tả:👍 vải khá ấm , có thể mặc vào mùa đông . đúng vs mô tả của shop",positive
1050,"đúng với mô tả:đúng màu sắc:trắng quá ok nha, nhưng còn chỉ thừa nên hoan hỉ",positive
1051,chất liệu:chuẩn đúng với mô tả:đúng màu sắc:đúng áo đẹp còn hơi nhiều chỉ thừa,positive
1052,"màu sắc:xám tiêu sản phẩm mình không cần quá đẹp chỉ cần đủ các phần gthieu là được, mình mua áo khoác chỉ mong là có túi trong nhưng khi nhận hàng lại không có , áo khoác gọi là đẹp nhma mình thấy hơi buồn do trong phần gth của shop là có túi trong nhma hàng mình lại không có , mình mong các bạn sẽ kh gặp trường hợp giống mình , áo khoác đẹp",positive
1053,"màu sắc:xám trắng đúng với mô tả:đúng vs hình chất liệu:bên trong là nỉ nha vừa ms lấy hàng xong vào đây ib cho mn ngày nè . màu đúng đẹp luôn í ,bên trong là nỉ nên ấm nha . giao hàng thì nhanh nha . các bạn đặt thì đặt nhích lên 1 size nha , mik 47kg m6 mặc size l chỉ ms qua mông 1 tí, nên mua nhà mn 😊",positive
1054,đúng với mô tả:màu đẹp chất liệu:không mỏng cũng không dày màu sắc:ở ngoài trắng xám nói chung cũng ok đẹp đáng mua sẽ ủng hộ shop tiếp,positive
1055,"đúng với mô tả:ok lắm chất liệu:ổn nha màu sắc:đúng sản phẩm trên cả tuyệt vời luôn ạ, mình mua đến nay đã là 3 sản phẩm ở shop này để cho họ hàng mình dùng rồi nó vô cùng bền lắm luôn",positive
