,comment,label
670,"đúng với mô tả:10 điểm đúng với mô tả chất lượng sản phẩm:trên cả tuyệt vời 👍💯 hàng đẹp, chất lượng tốt, may là shop có hướng dẫn ko chả biết làm kiểu gì, chất lượng lắm nhé shop cho 5sao luôn",positive
671,đúng với mô tả:rẻ chất lượng khá ổn chất lượng sản phẩm:tốt phù hợp vs giá tiền chưa mang đi đá trận nào nên ch biết,positive
672,chất lượng sản phẩm:tốt đúng với mô tả:100% mang vào cổ chân được cố định tốt nhưng không wusd gây khó chịu. rất đáng mua.,positive
673,"chất lượng sản phẩm:chất lượng sản phẩm chưa dùng nên chưa biết đúng với mô tả:hàng đúng với mô tả shop rao hàng nhanh,chất lượng sản phẩm so với giá tiền thì cũng cũng được. hy vọng sẽ tốt",positive
674,"chất lượng sản phẩm:rất ok đúng với mô tả:đúng với mô tả lúc đầu kh biết đeo vào như thế nào, dùng 1 tg thấy ok",positive
675,đúng với mô tả:vừa chất lượng sản phẩm:phù hợp giá tiền mang êm chân không đem đi đá banh không quá khó để làm quen,positive
676,"đúng với mô tả:đúng chất lượng sản phẩm:ok quấn chân may mà shop có đề bên nào chứ k cx tù mù, sút bings thì công nhận dễ khóa cổ chân hơn thật, ống tay ban đầu nhìn tg ngắn cũn nma đeo vào thì vừa vặn thật sự, đánh giá shop cx ok",negative
677,đúng với mô tả:đúng chất lượng sản phẩm:ổn hình ảnh có tính chất nhận xu. đóng gói cẩn thận. sản phẩm giống mô tả. giá cả hợp lý. giao đầy đủ sản phẩm. shipper thân thiện.,positive
678,chất lượng sản phẩm:sản phẩm tốt đúng với mô tả:đúng mô tả băng quấn vừa chân giao hàng nhanh ship thân thiện,positive
679,"chất lượng sản phẩm:tốt đúng với mô tả:đúng với mô tả giá rẻ nên mua lần 2 cặp sử dụng cho lâu, trước đây đã dùng nên thấy ổn",positive
680,"đúng với mô tả:rất đúng chất lượng sản phẩm:vừa tốt mà còn rẻ,giao hàng nhanh,uy tín,giúp khoá cổ chân",positive
681,chất lượng sản phẩm:đúng với mô tả đúng với mô tả:đúng với mô tả okeee giao hàng nhanh đóng gói cẩn thận,positive
682,đúng với mô tả:rất đúng với mô tả chất lượng sản phẩm:rất tốt đeo vào êm tốt ae nên mua cái này thay cho cao su non,positive
683,giao thiếu hàng mà inb cứ dạ dạ rồi biến mất tâm thôi mua shop khác cho lẹ mn ạ,negative
684,chất lượng sản phẩm:tốt đặt 2 dây về 1 dây,positive
685,gửi hàng thì bị thiếu nhắn khiếu nại shop thì hơn nửa tháng chưa thấy gửi lại đơn thiếu quá thất vọng về shop này,negative
686,chất lượng sản phẩm:hàng rất tốt hàng rất tốt 👍,positive
687,chất lượng sản phẩm:túi đem về rất nhỏ chỉ bằng lòng bàn tay đúng với mô tả:ship rất nhanh,positive
688,"chất lượng sản phẩm:mới tập mấy ngày đã đứt, thất vọng quá",negative
689,chất lượng sản phẩm:khá ok bền chắc mới tập mấy ngày đã đứt,neutral
690,hàng uy tín chất lượng nhưng mọi nguoi cũng chú ý đến đơn vị vận chuyển giao hàng nhanh vì thg shipper nó thái độ vs khách hàng,positive
691,chất lượng sản phẩm:kém đúng với mô tả:không mới mua xong kéo mấy cái đứt luôn,negative
692,chất lượng sản phẩm:te qua te đúng với mô tả:giao cai j k biet dat day giao cai j zi tr,negative
693,đúng với mô tả:ko nhận đc hàng chất lượng sản phẩm:như...cakkkkk,neutral
694,tập đc có 1 tháng là rách chân còn sút mạnh hơn có 1 tý,negative
695,đúng với mô tả:ko đúng vs mô ta chất lượng sản phẩm:ko tốt giao nhầm hàng noi chung la ko nen mua cai shop nay nha moi ngươi gfhgghxfhjhcxghvxhcdgxffc,negative
696,mới dùng vài hôm đã đích,positive
697,chất lượng sản phẩm:tệ đúng với mô tả:đúng về tập 3 ngày đức dây,negative
698,"chất lượng sản phẩm:xin, bền đúng với mô tả:đúng đặt 1 dây xanh 13.5kg với dây xanh 9kg mà giao về dây xanh 9kg vs dây đỏ 5kg nhắn shop thì shop không trả lời",negative
699,"dây rất đẹp, chất lượng tốt nhưng mình thấy shop giao lâu hơn 1 ngày khá chậm mong shop khắc phục tình trạng này❤️‍🔥vì ko thik giáo lâu nên mik cho 2⭐⭐",positive
700,chất lượng sản phẩm:tốt đúng với mô tả:đúng nhưng sai màu đặt hàng là màu xanh nhưng lại giao màu vàng,neutral
701,"chất lượng sản phẩm:dây kháng lực tốt đúng với mô tả:trước đó đã mua sp rồi, giờ mua thêm và cũng có giới thiệu shop cho mọi người xung quanh. tuy nhiên lần này giao hàng chậm, thiếu sản phẩm, dây nhảy thì ko có lõi thép ( tạ thép)",neutral
702,đúng với mô tả:chất lượng,positive
703,chất lượng sản phẩm:dây kháng lực đen dùng được nửa tháng đứt là sao :))?. cao su pha xi măng à,neutral
704,mới tập ch đầy 1 hôm mà đã đứt r chán vãiii,negative
705,"mình đặt dây 9kg nhưng lại gửi về loại 5kg , shop làm ăn gian dối",negative
706,tôi ko thấy đơn hàng được giao mà lại nói là giao thành công,negative
707,tưởng oke làm tập chưa được 1tuần đã đứt 🙂 cụ thể là 6 ngày,negative
708,dùng tk,neutral
709,hảo hán vc đóng hàng bằng bị dạ hương,positive
710,đúng với mô tả:tôi đặt 5kg mà về lại 3kg,negative
711,tui kkkkooooonnnnnngggggg biêêeeêeeeeeeet noissssssss sao ooooooo nưaxxxxx mua một đôi màu đen mà gửi hai đôi xanh,positive
712,tôi tưởng to nên đặt xong về rất thất vọng,negative
713,chất lượng sản phẩm:cung tam đúng với mô tả:nhu mô tả mình chua xai nen mua thử theo mình thì xài dây chất liệu dù sẽ bền và dễ tập dây này khó tập nó hay bị cuốn lắm,neutral
714,"hàng giao rất nhanh. tuy nhiên, tiền nào của nays, dây nhận được ngắn và mỏng hơn nhiều so với loại dây cũ tôi đang sử dụng (xem hình 2). thôi cứ sử dụng và sẽ đánh giá thêm sau.",neutral
715,đúng với mô tả:sản phẩm đúng với mô tả. gửi hàng nhanh và bọc hàng cẩn thận . tốt,positive
716,22 cành cho cọng dây thun này cảm thấy vẫn hơi đắt. dây ngắn tập được ít bài.,negative
717,"sản phẩm không giống hình nhưng vì giá tiền có 18k nên k đổi trả mất thời gian, shop lưu ý để ảnh cho đúng, giá thành có thể đắt hơn nhưng hãy đúng mẫu",neutral
718,shipper không hài lòng ( khong thân thiện)cho lắm hàng thì tốt giá rẻ,negative
719,đúng với mô tả:đc chất lượng sản phẩm:bền đặt màu đỏ ra màu hồng,positive
720,đúng với mô tả:đung chất lượng sản phẩm:chưa biết,positive
721,đúng với mô tả:đúng chất lượng sản phẩm:không hiểu sao ở trong lại có 1 lượng nước nhỏ có thể bị ăn mòn dây,positive
722,chất lượng:ok sản phẩm :tốt,positive
723,chất lượng sản phẩm:ok đúng,positive
724,đúng với mô tả:sản phẩm bình thường,neutral
725,đúng với mô tả:hàng đc,positive
726,chất lượng sản phẩm:tốt đúng với mô tả:oki,positive
727,sau hơn 20 ngày dùng thì dây đứt nha mn 😃 đang tập chân dở nó đứt cái phụp tưởng đứt chân luôn,negative
728,mua 4 dây mà giá rất rẻ chỉ bằng mua 2 dây ở shop .gias yêu thương mọi người nên mua nhé !nên ủng hộ shop nhé mọi người,positive
729,"dây kháng lực tập gym hỗ trợ săn chắc cơ bắp, đốt cháy mỡ thừa, làm căng tròn vòng 3. những chiếc dây đàn hồi được phái yếu lẫn phái mạnh đều ưa thích. - loại dây tốt nhất cho việc tập và cải thiện size mông, hạn chế tối đa tác dụng đùi gây hiện tượng đùi to mà mông vẫn lép - giúp cảm nhận cơ mông tốt hơn, cải thiện form tập an toàn, hiệu quả nhất trước khi bước vào tập tạ. - cực tiện lợi và hiệu quả đối với những người bận rộn không có thời gian, điều kiện tới phòng tập. bạn có thể tập tại văn phòng, tại nhà, tại bất cứ đâu bạn muốn. đặc biệt đối với những người đi du lịch xa cần duy trì tập luyện. - hỗ trợ tập luyện tốt nhất cho người mắc các bệnh cơ, xương, khớp không thể tập tạ hoặc những người bị chấn thương đang trong thời gian tập luyện phục hồi. -hỗ trợ đắc lực trong các buổi cardio giảm mỡ, đưa hiệu quả buổi cardio lên cao hơn nhiều so vs việc chạy máy thông thường.",positive
730,"giao hàng nhanh, sản phẩn đúng như mô tả, đúng chủng loại. chưa dùng nên chưa biết độ bền, sau khi dùng sẽ phản ánh lại với shop.",positive
731,chất lượng sản phẩm:ok đúng với mô tả:đúng ờ cũng ok giá cũng cũng hàng giao đúng hẹn đúng mẫu hàng đặt nói chung là cũng đc nên mua nha,positive
732,"hàng nhìn qua cũng ổn, nhưng mình đánh giá shop 4 sao vì ib hầu như rep lại rất lâu và ko trả lời,mong shop khắc phục",positive
733,đúng với mô tả:đúng chất lượng sản phẩm:được sản phẩm dùng được rẻ hợp giá kkkkkkkkkkkkkkkkkkkkkk,positive
734,túi đẹp bên giao hàng nhanh shop nhiệt tình nên mik đánh giá 5 sao,positive
735,"chất lượng sản phẩm:tốt đúng với mô tả:tuyệt vời bền, chắc tập rất tốt ko bị dảng ra",positive
736,"đúng với mô tả:đúng với mô tả chất lượng sản phẩm:mềm mại ,đàn hồi tốt nên mua sử dụng nha mn",positive
737,chất lượng sản phẩm:ok đúng với mô tả:ok rẻ chưa khui hàng hy vọng tốt sẽ mua ủng hộ tiếp những sản phẩm khác. ok,positive
738,đúng với mô tả:đúng chất lượng sản phẩm:tốt hàng đẹp và chuẩn ý tôi,positive
739,đúng với mô tả:dung voi mo ta chất lượng sản phẩm tốt,positive
740,đúng với mô tả:đúng nha tuyệt vời,positive
741,chất lượng sản phẩm:tốt đúng với mô tả:đúng dễ phai màu nhưng hàng vẫn tốt! nên mua !!,positive
742,chất lượng tốt đúng mẫu mã nhưng khâu đóng gói vận chuyển hơi lâu nên chỉ cho 4 sao,positive
743,"đúng với mô tả:chuan chất lượng sản phẩm:tot hàng chuẩn giá tốt , 5 sao cho shop sẽ mua nữa , thanks shop nên mua nha bà con",positive
744,"đúng với mô tả:đúng với mô tả chất lượng sản phẩm:rất tốt đóng gói cẩn thận, giao hàng khá nhanh, chất liệu dẻo dai, mềm. chất lượng thì phải dùng 1 thời gian mới biết được",positive
745,"đúng với mô tả:đúng chất lượng sản phẩm:ok đúng sản phẩm, đúng chất lượng, giống mẫu, giao nhanh, giá hợp lý. cám ơn shop, sẽ ủng hộ shop nhiều nhiều !",positive
746,đúng với mô tả:đúng chất lượng sản phẩm:tốt ( cao su ) giao hàng nhanh shipper hoà đồng vui vẻ shop đáng tin cậy hỗ trợ nhiệt tình khách hàng nên mua nha mọi người ơi,positive
747,"giao hàng nhanh,đúng màu . sau 3 hôm tập thì vẫn bthuong k có bị đứt . dây hỗ trợ tốt cho việc tập luyện",positive
748,chất lượng sản phẩm:good đúng với mô tả:okay it's good . and tight . it has a plastic smell . good as in the discribtion . fastly shiped and delivered .,positive
749,đúng với mô tả:đúng chất lượng sản phẩm:tốt mình dùng nhiều rồi mua để tập mông rất hiệu quả. lần này mua được rẻ quá. hai đai dùng thay nhau sẽ dùng được một thời gian dài nữa mới phải mua lại mình áp mã 2 dây có hơn 22k thôi. ok nhé mọi người,positive
750,"đúng với mô tả:đúng chất lượng sản phẩm:tốt đúng sản phẩm, đúng chất lượng, giống mẫu, giao nhanh, giá hợp lý. cám ơn shop, sẽ ủng hộ shop nhiều nhiều !",positive
751,"chất lượng sản phẩm:ok đúng với mô tả:đúng với mô tả đã nhận được hàng, đúng như đơn đã đặt , độ bền chưa biết. sẽ ủng hộ tiếp khi cần . thanks shop !",positive
752,đúng với mô tả:đúng với hình ảnh đúng với mô tả chất lượng sản phẩm:tốt đàn hồi oke công dụng để tập kháng lực tập thể dục shop bán rẻ vừa chất lượng nên mua ủng hộ shop nha 👍👍👍👍👍 đáng đồng tiền 💵💵💵💵💵,positive
753,chất lượng sản phẩm:tot đúng với mô tả:dung áo len là món đồ không thể thiếu được vào mùa thu đông có tác dụng giữ ấm cho cơ thể. với hướng dẫn cách đan áo len cực đơn giản dưới đây sẽ giúp bạn sở hữu chiếc áo handmade cực đẹp và xịn sò.,positive
754,"chất lượng sản phẩm:giao hàng nhanh, đóng gói cẩn thận, chất lượng thì sử dụng thời gian mới biết đúng với mô tả:đúng với mô tả",positive
755,"đúng với mô tả:đúng chất lượng sản phẩm:tốt đúng sản phẩm, đúng chất lượng, giống mẫu, giao nhanh, giá hợp lý. cám ơn shop, sẽ ủng hộ shop nhiều nhiều !",positive
756,"chất lượng sản phẩm:rất tốt đúng với mô tả:đúng như mô tả lần đầu mua của shop, dây chắc chắn, shop giao đủ và đúng",positive
757,đúng với mô tả:hàng sử dụng rất tốt chất lượng sản phẩm:độ co giãn rất tốt sản phẩm sài rất tốt 👍👍👍,positive
758,"sản phẩm rất tốt săn được với giá 3000₫, bù lại sản phẩm tốt là shipper rất vô duyên, là con trai mà nói chuyện không có một tí duyên nào, mình đang tìm số điện thoại của anh shipper này =)))",positive
759,chất lượng sản phẩm:tốt đúng với mô tả:đúng giao thiếu tạ,neutral
760,chất lượng sản phẩm:tốt đúng với mô tả:sản phẩm đúng với hình mình đặt nhầm địa chỉ mình có nhắn lại cho shop và hủy đơn hàng trước vài tiếng khi shipper nhận hàng và đem giao. shop k trả lời. làm mình phải nhờ người nhận tận sài gòn gửi về đà nẵng. đánh giá 1 sao vì sự chậm trễ k đọc tin nhắn nhanh.,neutral
761,chất lượng sản phẩm:sản phẩm nhăn nheo tùm lum sản phẩm khi mua về đóng gói mình nghĩ là bình thường. khi tháo ra xong mình thấy sản phẩm bóp méo tùm lum. nói chung là 1 sao là đúng,negative
762,"giao sai màu, shop cần coi lại qui trình xuất hàng đến bên vận chuyển. cần phải thông tin đến khác hàng về việc thiếu hàng trước khi xuất đi. sản phẩm đóng gói không được kĩ hoặc không được shop bảo quản kĩ nên bị móp tay cầm, thêm phần bị bụi bặm.",negative
763,giao hàng nhanh. đóng gói kỹ lưỡng. đặt màu xanh lá nhưng giao màu đỏ,negative
764,hàg kém chất lượng.hai đầu nhựa rất giòn zể vỡ.được mẫu mã đep,negative
765,giao sai màu! không báo trước cho khách hàng là giao sai màu. ỷ là khách hàng dễ dãi nên xem thường. vậy thì thà đừng để khách lựa màu. tính trả hàng k lấy nhưng phiền hà nên cho 1 sao! làm ăn vậy đừng đòi khá hơn nhé,negative
766,dây giao sai màu tuy giao thì nhanh nhưng nhảy đc 2 ngày là dây đã đứt,negative
767,"chất lượng sản phẩm:tốt mua 25k, nhảy được hơn 4 tiếng đồng hồ đứt mẹ dây, hàng dõm không nên mua",positive
768,"chất lượng sản phẩm:quá kém, treo ngược sợi dây cái đứt ra luôn, tay cầm thì móp méo đúng với mô tả:không",negative
769,"đúng với mô tả:hàng tốt, người giao hàng không khiến tôi hài lòng",positive
770,dây như xít xài đúng 2 ngày là gảy cục dử day hư mẹ luôn tốt nhất đừng mua,negative
771,mở chặn cho mình nhé,neutral
772,dây mới dùng được 1 lần thì bị đứt luôn,negative
773,"sai màu. đặt màu xanh giao màu đỏ, nếu không có màu xanh thì phải hỏi ý kiến khách trước khi bỏ vào chứ, đằng này không có một tin nhắn luôn. ko có hộp, chỉ gói 1 lớp nilon ở ngoài nên sản phẩm bị móp phần tay cầm. giá rẻ nên phần mút ma sát khá mỏng, dễ rách.",negative
774,"chất lượng sản phẩm:bình thường, ổn đúng với mô tả:hông béc sản phẩm ngày sale tăng lên hẳn 50k còn ngày bình thường chỉ có 29k thôi nha. đừng ai như mình thấy shop bán được mấy chục ngàn lượt nên đâm đầu vào mua. nhắn hỏi thì shop bảo nhân viên shopee chạy sale chứ shop không biết trong khi shop phải đồng ý giá thì shopee mới chạy, sale up chứ kp sale off",positive
775,"dây quá là nhỏ và nhẹ, tay cầm cũng nhẹ quá. cho mấy người nhỏ nhảy thì được, mình cao 1.76m 75kg nhảy như kiểu cầm dây thừng nhảy ấy. dây bên trong làm gì có lõi thép? chỉ là sợi dây như lõi dây điện nhỏ xíu và nhẹ. vận chuyển thì khá là lâu nhưng ngược lại shop trả lời rất tử tế. 3 sao nhé ^^",positive
776,"đặt hàng từ m8/8 đến 13/8vẫn chưa thấy shop giao hàng nt thì shop bảo sẽ gửi nhưng đến ngày 14 vẫn chưa thấy gì mình lại giục lần nữa,shop bảo gửi nhưng sự thật thì k gửi.đến trưa 15 mình ấn hủy hàng thì shop k chấp nhận và lúc đấy mới giao hàng cho mình. xanh dương thành xanh lá, xốp hỏng, nhăn",negative
777,chất lượng sản phẩm:bth đúng với mô tả:đúng nhưng bị móp ở phần mút không hài lòng về việc đóng hàng cẩu thả,negative
778,"giá thì cũng không quá rẻ so với thị trường , mà con giao hàng bị cấn trầy xước vậy thì không thể chấp nhận được. dây cầm cũng kh được chắc tay cho lắm. còn định mua thêm hàng bên shop mà hơi thất vọng.",neutral
779,sản phẩm bóp méo.lõi sắt mỏng nhẹ chất lượng kém so với giá tiềnnn=)),negative
780,chất lượng sản phẩm:tốt đúng với mô tả:không hàng nhận đủ số lượng nhưng ko hài lòng vì đặt áo màu đen lại giao màu xám,neutral
781,chất lượng sản phẩm:tốt đúng với mô tả:đặt có tạ mà giao ko tạ,neutral
782,rất thất vọng khi gặp tình trạng sản phẩm như này. dù gì thì shop nên check hàng kĩ trước khi bán ra,negative
783,nhảy đúng 2 lần đã hư chất lượng sản phẩm ko như mong đợi hơi chán,negative
784,"hàng giao cũng ổn tuy nhiên hàng bị trày rất nhiều nhìn cứ như hàng đã qua sử dụng rồi vậy,đặt xanh biển nhưng lại giao màu đỏ cảm thấy shop này bán rất tệ ko tốt chút nào",negative
785,mình nhận được sau 10 ngày đặt hàng dù shop ở hcm. mình đặt để được giao nhanh mà mình nhắn hỏi shop 2 lần về thời gian giao hàng để là nhận trước tháng 8. hai lần shop đều k đề cập đến vấn đề hàng này từ nước ngoài!! hỏi đến lần thứ 3 shop mới bảo hàng chưa về nên chưa giao được.,negative
786,tay cầm móp nhiều chỗ,negative
787,chất lượng sản phẩm:ko thieu do,negative
788,chất lượng sản phẩm:phần chỉnh ngắn dài có có khi dùng 1 thời gian sẽ hỏng.dây khá ổn đúng với mô tả:👌,positive
789,"chuẩn bị hàng và giao nhanh hơn dự kiến dù ở tp hcm. có thể cho 4 sao vì hơi xước. nhưng giao sai màu ko báo, mà xui là mình chúa ghét xanh lá :)) shop nên cẩn thận hơn một chút. để nhiều đánh giá thấp vì giao sai màu sẽ ảnh hưởng đến sao của món hàng, dù chất lượng ok.",positive
790,chất lượng sản phẩm:tốt mọi người trước khi mua dây nhảy nhớ để ý chất liệu nhé. đừng như mình lựa dây nhựa lúc nhảy lỡ trúng chân đau qtqđ,positive
791,"giao hàng mùa dịch nhanh nhưng mà k xịn như mn đánh giá, cảm giác cũ , xài rồi kiểu vậy, thấy cmt bảo ra nhảy k ra tiếng nhưng mà mình thấy củng như dây bình thường í. cho 3 sao thôi nhé.",negative
792,"giao hàng lâu. móp như hình. khá là mõng manh. bên trong có lõi, chưa dùng nên không biết độ bền, tay cầm nhẹ . với giá thì cũng ổn áp",neutral
793,chất lượng sản phẩm:tạm đúng với mô tả:đúng tay cầm của dây còn hơi lỗi nhưng vẫn sài ổn tôi cx ko quan tâm lắm sài ổn là được,positive
794,"chất lượng sản phẩm:tạm được đúng với mô tả:cũng không giống lắm hàng tạm được, cái tạ ở trong tay cầm chỉ làm cho tay cầm nặng hơn thôi chứ không có tác dụng gì mấy, được cái dây nhảy làm từ dây sắt hay thép gì đó nó cũng bền được tý, nhưng đánh giá sản phẩm này đối với tôi nó tệ hơn cả mấy cái dây nhảy 12 - 15k của mấy đứa nhỏ nữa",negative
795,chất lượng sản phẩm:ổn đúng với mô tả:ko đúng dây ko có tạ nha ai mua nên để ý nè,positive
796,sản phẩm bị lỗi khá nhiều hơi không ưng ý lắm nhưng vì giá rẻ nên tạm bỏ qua. dây rất dài so với mình nên phải thu lại.,negative
797,"chất lượng sản phẩm:tốt đúng với mô tả:đúng với mt sản phẩm giao về vỡ nắp , dây nhạy tốt",positive
798,sản phẩm đúng với hình ảnh và shop cũng tư vấn khi mình có một vài thắc mắc. nhưng mình để ý thấy là trên dây cũng bị móp nhiều rất thiếu thẩm mĩ,negative
799,"giao hàng nhanh. phần tay cầm của dây bị trầy, móp. dây dính nhiều bụi, đất cát. độ bền chưa sử dụng nên không rõ",negative
800,đúng với mô tả:đúng màu nhưng không hề có lõi thép chất lượng sản phẩm:tốt chất lượng sản phẩm cũng khá ổn nhưng không có lõi thép,positive
801,"tay cầm bị nhăn, dơ, chất lượng dây thì chưa biết như nào được cái giao hàng nhanh, nay đặt mai có",positive
802,đúng với mô tả:đẹp chất lượng sản phẩm:khá shop giao hàng nhanh.đóng gói cẩn thận.hàng giao đầy đủ. đây nhảy đẹp nhưng rất nhẹ. cảm giác không được như mông đợi.,positive
803,chất lượng sản phẩm:chưa dùng nên không biết có bền không nếu có sẽ quay lại ủng hộ shop đúng với mô tả:giao đúng mẫu giao hàng nhanh sản phẩm có độ hoàn thiện tương đối,positive
804,"đúng với mô tả:phu hop dây nhảy, dây nhảy thể dục thể thao. giao hàng đúng hạn, đóng gói kỹ, chất lượng thì chưa biết vì chưa sử dụng nên sẽ đánh giá sau",positive
805,"chất lượng sản phẩm:tốt đúng với mô tả:sản phẩm giống hình giao hàng nhanh , hàng về có hơi móp méo, nhẹ , dễ dàng tập , giây dài.",positive
806,giao hàng nhanh lắm đóng gói kĩ. dây nhảy ok hợp giá tiền nhưng mà không biết tại sao cái chỗ tay cầm lại bị móp méo nhiều như vậy,positive
807,"đúng với mô tả:đúng nhé chất lượng sản phẩm:đúng màu , giống ảnh giao hàng nhanh , có xíu xốp ở tay cầm mốp xíu nhìn kĩ mới thấy ngoài ra thì dây tốt dùng khá ổn , chưa biết dùng lâu sẽ thế nào mà có tăng giảm độ dài thích nha 🥰",positive
808,"chất lượng sản phẩm:tot đúng với mô tả:đúng hàng đẹp hàng đóng gói kém ,giao đến nơi bị bể , không chỉ giúp đốt cháy calo, nhảy dây thường xuyên cũng là một cách tuyệt vời để tăng cường sức khỏe tổng thể.",negative
809,"giao hàng cũng nhanh, vừa đặt thì 1-2 hôm sau nhận được, dây giao tới k hiểu sao móp hết phần tay cầm",neutral
810,"xem thường khách hàng, trước khi đặt có nhắn hỏi shop còn hàng không, shop bảo còn mới đặt. đặt xong 2 ngày sau vẫn chưa thấy shop chuyển cho bên vận chuyển, mình nhắn hỏi thì shop mới kêu để giờ kiểm tra coi còn hàng không rồi mới lên đơn cho mình. giao sai màu, đặt xanh đen giao xanh chuối neon 😡",negative
811,"đúng với mô tả:đúng chất lượng sản phẩm:ổn giao hàng tương đối, chắc có lẽ do vận chuyển nên tay cầm hơi bị móp méo, giá thành rẻ nên k đòi hỏi gì thêm ở sản phẩm.",positive
812,dây chất lượng đồ cầm êm tay vừa vặn nói chung ok còn ai 1 sao hay gì đó là tui kh biết riêng tui thấy sp này ok chất lượng tốt,positive
813,đúng với mô tả:rất đúng với mô tả dản phẩm chất lượng sản phẩm:rất tuyệt vời 10000 điểm thích cho 4 sao,positive
814,chất lượng sản phẩm:ok đúng với mô tả:yé cầm nặng tay lắm nha mọi ngừi-)) giao hàng nhanh giá thì cx oklaaa,positive
815,"chất lượng sản phẩm:tốt đúng với mô tả:yes nhảy dây không còn là bài tập quá xa lạ gì với mỗi người chơi thể thao hoặc không chơi thể thao. vừa mang tính chất giải trí, vừa là một phương thức rèn luyện thể lực quan trọng, hoạt động nhảy dây đơn giản nhưng hiệu quả thì đáng để so sánh với các phòng tập chuyên nghiệp",positive
816,"chất lượng sản phẩm:tốt so với giá tiền đúng với mô tả:đúng như mô tả nên mua nha mọi người, giá rẻ mà lại ok",positive
817,"chất lượng sản phẩm:rat ok đúng với mô tả:đúng mô tả shop đóng gói kỹ, giao hàng nhanh! rất ổn, mn nên thử",positive
818,chất lượng sản phẩm:tuyệt vời đúng với mô tả:chuẩn y hình có cả vòng bi nữa nên lúc nhảy ko có dùng lực nhiều vào cổ tay. này giảm béo ngon :)))),positive
819,"đúng với mô tả:đúng mô tả chất lượng sản phẩm:tốt shop uy tín giao nhanh,hàng chất lượng chắc chắn. mua lần đầu nhưng rất hài lòng.lần sau sẽ ghé shop",positive
820,dây dài có thể thu lại nếu cần và đc bọc nhựa có độ đàn hồi tốt. tay cầm bọc mút nên cầm cũng êm,positive
821,"chất lượng sản phẩm:ok đúng với mô tả:ok giao hàng nhanh, sp chưa sử dụng nên chưa đánh giá được, nhưng nhìn chung là ổn.",positive
822,"chất lượng sản phẩm:tuyệt zời đúng với mô tả:đúngg giao hàng nhanh lắm, dây nhảy đẹp, tay cầm êm, dây dài có thể điều chỉnh kích cỡ, giá siêu hạt dẻ, đáng mua ạ✨",positive
823,"chất liệu đúng trong phần mô tả ,nhảy tăng sức bền và cải thiện cho cơ giảm mỡ béo rất phù hợp với những người bắt đầu tập",positive
824,"đúng với mô tả:đúng chất lượng sản phẩm:tốt dây nhảy oke lắm nha mn. tay cầm mềm, nhẹ dễ nhảy. nhìn cũng khá đẹp. mình khá ưng ý vs dây này",positive
825,dây xinh lắm ống dây màu xanh xanh rêu trông xinh thật sự giá thì quá rẻ mình mua đc free ship quá hời tay cầm đẹp mềm êm lắm giao hàng nhanh 2 ngày có rồi,positive
826,"chất lượng sản phẩm:tot đúng với mô tả:mau den hàng bền, thể thao, đẹp, đóng gói cẩn thận . đúng mô tả. tập thể dục tại gia là phù hợp",positive
827,"dây dài đúng mẫu, hàng khá đẹp và ship hàng siêu siêu nhanh mình ở hải phòng lận mà giao chỉ mất 4 ngày thôi mình đặt hôm 23 đến 27 nhận đc r😍",positive
828,"hai ngày là đã giao tới rồi, khá nhanh còn dây này thì k có bị rối dây nha k có tạ nên khá nhẹ, có thể chỉnh dây ngắn lại dc",positive
829,dây nhảy đẹp. nhẹ.giao đúng màu. đồ cầm êm có thể nhảy lâu đc. dây trông có vẻ chắc chắn mà chưa dùng nên ko biết oke hong,positive
830,mình dat ship hoa toc nen ngay hom sau nhạn duoc hang nha. gia mua duoc re hon o ngoai thi truong. day cam chac tay. mua ve de nang cao suc khoe. kkkkkkkkkkkkkkkkkkk. mình dat ship hoa toc nen ngay hom sau nhạn duoc hang nha. gia mua duoc re hon o ngoai thi truong. day cam chac tay. mua ve de nang c,positive
831,"nhận hàng nhanh, dây khá xịn, có thể thâu dây vào nếu dài quá nè. mình đặt nhầm địa chỉ shop phải hoàn về gửi về quê cho mình, quá dễ thương luôn.",positive
832,chất lượng sản phẩm:đúng đúng với mô tả:đúng sản phẩm rẻ nhưng mà vẫn chất lượng nha dây có thể điều chỉnh được tay cầm êm nhẹ dây dễ nhảy cực,positive
833,"shop này làm ăn chán thật sự, mọi người nên cân nhắc tránh xa khi mua hàng.mình đặt 2 bộ giữ nhiệt 2 áo, 2 quần mà giao thiếu 1 quần, khách nhắn tin thì không trả lời, làm ăn không trung thực thế này rồi cũng sẽ mất khách thôi, mọi người mua hàng cẩn thận nhé.",negative
834,"đúng với mô tả:tạm chất lượng sản phẩm:tạm giao hàng nhanh , đóng gói cẩn thận , tuy nhiên mở ra thì thấy nhìu chỉ thừa với lại đg may ko chắc chắn , mình có 60kg mà mặc sz 2xl còn thấy chật ko thổi mái lắm xl còn nhỏ hơn tí nói chung giá rẻ bán đồ khá tệ mà đc nhìu ng mua",negative
835,hàng bình thường hơi mỏng giá phải chăng với học sinh sinh viên mặc giữ nhiệt khá là ổn gói hàng cẩn thận và giao hàng nhanh nếu dùng bền sẽ ủng hộ shop thêm nữa hàng bị rách,positive
