,comment,label
1488,chất lượng thì tốt nhưng mỗi chỗ bán một giá,neutral
1489,"chất lượng sản phẩm:tốt đúng với mô tả:ok thấy thì rất chất lượng ,nhưng chưa dùng nên chưa thể đánh giá được.",neutral
1490,mua tặng bạn nên k biết chất lượng ra sao. nhg giao đúng ngày,neutral
1491,"giao hàng nhanh, hy vọng chất lượng ok, cho shop 4 sao, sẽ ủng hộ shop nếu hàng tốt",neutral
1492,đúng với mô tả:đúng mô tả chất lượng sản phẩm:tốt,positive
1493,"hàng chất lượng, hộp đựng chỉn chu, nhiều chế độ hoạt động, ánh sáng tốt. cần test thực tế để biết thời lượng pin chính xác",positive
1494,"hàng đẹp chất lượng tuyệt vời,đúng với mô tả mà giá cả rất tốt. mọi người lên mua. đã ủng hộ shop nhiều rồi ❤️❤️❤️❤️⭐⭐⭐⭐⭐",positive
1495,"chất lượng sản phẩm:tuyệt vời đúng với mô tả:ok nha đèn đủ màu nhiều kiểu đẹp,dễ lắp ráp giá rẻ nên mua nha cả nhà",positive
1496,"từ trung quốc, giao hàng rất nhanh chóng, đóng gói cẩn thận, hàng đẹp lắm, đúng chủng loại và mô tả, đèn hậu có rất nhiều chế độ sáng, túi xe đạp rộng rãi, vải may dày dặn, rất hài lòng với sản phẩm",positive
1497,đúng với mô tả:đúng với miêu tả chất lượng sản phẩm:khá ok sản phẩm ok nhìn đẹp giao nhanh đóng gói cẩn thận rất ưng ý sẽ ủng hộ tiếp,neutral
1498,chất lượng sản phẩm:đúng với mẫu đúng với mô tả:dầy đủ cả sạc hàng quốc tế nhưng giao nhanh còn kg biết có bèn kg phải dùng mới biết,neutral
1499,"đúng với mô tả:y hình chất lượng sản phẩm:ok đèn cầm chắc tay kinh khủng luôn đèn rất sáng. để mình dùng thời gian xem pin như nào shop đóng gói siêu cẩn thận. gói từng món một trong bọc chống sốc rồi để vô một bọc lớn ở ngoài nữa sản phẩm trong hộp đầy đủ, phụ kiện theo đồ nói chung ưng quá chừng",positive
1500,"chất lượng sản phẩm:ok đúng với mô tả:tốt hàng đẹp chắc chắn. cầm lên đã thấy xịn xò. đáng đồng tiền bát gạo. bật ban ngày còn thấy sáng, ban đêm thì khỏi nghĩ luôn",positive
1501,"hàng đóng hộp chắc chắn, nhận không móp méo. giao hàng quốc tế nên không nhanh được như trong nước. hài lòng với cách vận chuyển, đóng hàng và giao hàng của shop. sẽ ủng hộ nếu còn nhu cầu về đồ chơi xe đạp. cảm ơn shop!",positive
1502,đúng với mô tả:đúng chất lượng sản phẩm:tuyệt vời mua shop nhiều lần rồi nói chung là đèn rocbros là ok chất lượng tốt nhỏ gọn dể sử dụng tiếp tục 5 sao,positive
1503,"ship rất nhanh, đóng gói oki, hộp còn nguyên vẹn không hề móp méo, 💯 đã mua nhiều lần, đèn giữ 4s để mở và tắt",positive
1504,"chất lượng sản phẩm:tốt, đáng mua đúng với mô tả:đúng với mô tả, phụ kiện đầy đủ mua ngay dịp sale còn 147k, hàng đẹp, chắc chắn, rất đáng mua.",positive
1505,"sản phẩm như mô tả. sắc nét, ánh sáng tốt với nhiều chế độ. thơi gian giao hàng khoảng 1 tuần. đã mua lại lần 2 cùng đèn 1000 lunen",positive
1506,"chất lượng sản phẩm:10* luôn đúng với mô tả:đúng mua lần 2 rồi , lần trước sài 3 tháng chưa hết pin quá dã man có cơ hội sẽ ủng hộ nhiều lần nữa",positive
1507,"mình check đèn ok nè, chớp sáng, nhiều chế độ. mình mua nhầm 3 cái, nên đang dư 1 cái, bạn nào cần mua liên hệ mình pass cho nha, săn sale nên giá tốt ✨🌷",neutral
1508,chất lượng sản phẩm:tốt đúng với mô tả:đúng với mô tả mình đặt của shop tổng là 2 chiếc. đã thanh toán số tiền 800.000đ. khi mở hộp hàng thì chỉ có 1 chiếc. mình đã gọi điện liên hệ ngay cho shop bằng số 0388881309 nhưng không hề bắt máy. và mình nhắn tin rất nhiều cho shop trên mục chat shoppe vẫn không được shop trả lời. lúc khui hàng mình có quay video lại. đã cố đợi sang hôm sau để gọi. lúc đầu gọi có chuông. sau gọi lại thuê bao,negative
1509,đặt loại có tem moto mà shop giao loại đen nhám không có tem gì cả. miễn cưỡng phải nhận,negative
1510,"chất lượng sản phẩm:tệ đúng với mô tả:tệ giao hàng siêu siêu chậm cả chục ngày, đóng gói cực kỳ sơ xài, ko có bất kì lớp chống sốc nào ngoài cái thùng cạc tông rách và bịch nilong rẻ tiền. hàng gia công rất tệ, ae cứ xem ảnh, chỉ bị bung và rách, phần lớp lót lỏng lẻo sập xệ và bị méo ko điều nhau. ko có màu mũi tên mờ như chính hãng. đây là fake lên tem. nón napoli bạn mình mua bữa trước mắc hơn nhưng chính hãng 100% ae cứ suy nghĩ kĩ trườc khi xuống tiền mua chổ này. định mua thêm cái cho vợ mà lại gặp lừa đảo. chán thật sự!",negative
1511,hàng shopee mall mà nhận được hàng bật ngửa về chất lượng,negative
1512,tại sao size l có khóa mũ còn size m thì không có. shop nói không có khóa mũ shop không bán được.,negative
1513,sản phẩm không đúng như ảnh. liên hệ với shop thì không phản hồi. mặc dù đã có gọi điện thoại,negative
1514,"nhận về bị lỗi, khá thất vọng, cảm ơn shop nhiều, khá là buồn khi sp mall",negative
1515,sản phẩm khi tháo bịt tai mới thấy tệ. băng dán bị long mũ đội vào lúc bỏ ra thì kéo theo cả ruột mũ.,negative
1516,"chất lượng sản phẩm:tệ lúc đầu nhìn mũ cũng ổn, đằng sau dán cái tem hơi lạc quẻ, bóc ra thì hóa ra là 1 vết xước sơn vào cả phần nhựa bên trong. vô tình thì thôi k nói, đây là cố ý dán che vết xước trước khi gửi cho khách. phản hồi lại thì shop bảo ship hàng cho mình đổi, đợi 1 tuần chưa thấy đâu. làm ăn kiểu này ko bền.",negative
1517,rất ít khi đánh giá. nhưng mình xin phép cho shop 1 sao.,negative
1518,trước khi gửi hàng không kiểm tra hàng à trời???,negative
1519,hàng kém chất lượng,negative
1520,"shop đóng hàng ẩu tả chưa từng thấy nhận thùng hàng rách nát mắc gớm , đơn hàng cũng hơn 4 trăm ngàn nhìn y như đồ dỏm mỗi cái bọc ni lông bên ngoài . nên xem lại",negative
1521,"xấu , mũ nhìn ỏng ẻo , mũ to như cái xô úp vô đầu .kính thì ko cụp hết vẫn hở đoạn miệng , đi đường vẫn phải đeo khẩu trang , gói hàng thì qua loa ..",positive
1522,giao thiếu hàng nhưng giải quyết lòng vòng. k bao tiền nên thôi cho shop luôn.,positive
1523,"chất lượng sản phẩm:nghi ngờ mình nghi ngờ về chất lượng của nón thật sự, tưởng mua của napoli thì ổn nhưng không. lấy hai cái nón đập vào nhau, thấy rõ cái nón này nó ọp ẹp hẳn luôn :) thấy hơi sợ khi đeo ra đường. qc test nhìn dỏm dỏm như in decal dán vào. nhìn sợ thật. lỡ mua rồi :(",positive
1524,người giao không nhiệt tình. đóng gói hàng sơ sài.,positive
1525,"shop nên nghĩ đến khi kh mua hàng, không phải ai cũng có thời gian đổi trả, chưa tính đến sự háo hức khi chờ nhận được sản phẩm. khi tôi nhận hàng vô cùng thất vọng, vỏ hộp sơ sài chứ k phải hộp của mũ, bóc ra thì cái mũ bị trầy một lõm, tôi từng mua mũ bên roya họ kỹ, tốt hơn rất nhiều.",positive
1526,đồng ý đổi nhưng không đổi,positive
1527,đáng lẽ tặng shop 5* nhưng vì shop khác bán mẫu mã như này đồng xước có 390 còn có áp mã giảm giá xuống còn 358k có hình bên trên mà bên này k có giá vẫn trên 400k 1 chiếc tóm lại là đắt lỡ mua rồi nên thôi tạm 2* ạ,neutral
1528,shop k bọc xốp nổ xước nhiều chỗ . hàng đúng mẫu .,negative
1529,đóng gói sơ sài. ko bọc 1 túi chống sốc nào. mũ nhẹ tay. mn mua nên cân nhắc kĩ. khá thất vọng,negative
1530,"chất lượng ổn, mũ đẹp nhưng đóng gói sơ sài, hộp rách nát tùm lum như bị khui hàng",negative
1531,"dây quai có vấn đề, ko check hàng trước khi gửi",negative
1532,"đúng với mô tả:chưa chất lượng sản phẩm:ok đặt màu đồng xước mà shop gửi màu đen, hơi thất vọng",negative
1533,mới đội đc 1 tuần mà cái viền vàng đã bong ra rồi. 😑😑😑,negative
1534,mủ ko giống hàng chuẩn,negative
1535,"quai mũ lỗi bị rách, kính bị dính keo",negative
1536,mũ cảm giác k chắc chắn,negative
1537,"sản phẩm khi nhận về tay kính đã trầy xước như thế này, mình tham khảo ý kiến cũng có nhiều người bị giống mình thì thấy shop phản hồi do nhà sản xuất hoặc do đơn vị vận chuyển nhưng trách nhiệm phần lớn vẫn là của shop, nên kiểm tra hàng trước khi giao và trải nghiệm của khách hàng sau khi nhận về tay một sản phẩm mà có sai sót như vậy là một trải nghiệm không vui. mong shop sẽ cải thiện được phần nào vì không ai mong muốn nhận hàng về mà phải tốn thêm thời gian đổi trả thì rất là phiền phức và mất thời gian. mong shop cải thiện và phát triển hơn. cảm ơn vì đã đọc !",negative
1538,"chất lượng sản phẩm:khui ra còn nguyên bọc nilong mà xước sâu 1 góc rồi đúng với mô tả:ko phải new lúc mới khui chưa bóc nilong thì thấy đẹp, mà mở ra thấy xước 1 góc là thấy buồn r. mũ cá nhân thấy đẹp, mà xước buồn quá.",negative
1539,"mũ đẹp như hình. khá nhẹ. tuy nhiên kính mình kéo xuống khá là vướng, đội không kéo kính xuống thì oke dù đã mua size l. mình rất buồn.",negative
1540,đóng gói cẩu thả. dù là mũ bảo hiểm thì shop cũng nên đóng lớp chống sốc vào. thêm 2k tiền chống sốc thôi mà tới tay ngừoi tiêu dùng nguyên vẹn. không ai muốn nhận hàng mới mà đã chợt vẹt cả.,negative
1541,"sp cũng ok mà mỗi tội có vẻ nặng. size nam thì chật, nữ ok. ko có nhiều sz lựa chọn",negative
1542,chất lượng sản phẩm:ổn đúng với mô tả:sai mẫu nhưng đổi lại cho mình hơi lâu nha nhưng mà giao hình hàng bị xước 1 đường,negative
1543,"giao hàng nhanh. mũ mùi nhựa hơi nồng. mũ nhẹ. kính mũ rít k trơn, kéo lên xuống bị chặt",negative
1544,rơi nhẹ cái vỡ luôn,negative
1545,"mũ mới mà đã xước rồi , cầm hơi ọp ẹp",negative
1546,mặc dù đã yêu cầu shop đóng gói cẩn thận . nhưng khi nhận hàng trầy xước vài chỗ. thất vọng . shop có giảm 20k cho lần sau. nhưng chắc sẽ không có lần sau ạ . sản phẩm thì đẹp ok. nhưng gói hàng không ưng í làm trầy xước .,negative
1547,đặt kính trà giao kính trong. nón nhẹ. hoàn thiện ok. kính hơi lỏng đamg tìm chổ siết lại,negative
1548,chất lượng sản phẩm:mu nhỏ. dây trong hình có nệm khi nhận thì nhận dây k có nệm. đóng gói sơ sài,negative
1549,hàng tốt nhưng shipper cọc với quăng đồ của khách,negative
1550,hàng chấp nhận đc tư vẫn hỗ trợ size chưa chuẩn lắm,neutral
1551,"sản phẩm đẹp, nhưng hàng nhận không đúng size đặt hàng, đặt l lại giao m.",negative
1552,đúng với mô tả:đúng chất lượng sản phẩm:ok hỏi shop về size mà không thấy tư vấn,neutral
1553,"chất lượng sản phẩm:đánh giá sau khi sử dụng đúng với mô tả:đúng nhìn mũ chắc chắn, quai cài chắc . cầm cũng thấy vừa tay. đệm mút bên trong dày, êm. chất lượng sản phẩm thì chưa dùng nên chưa biết, cần trải nghiệm. thấy giao hàng nhanh, shipper nhiệt tình, thân thiện.",neutral
1554,"chất lượng sản phẩm:tốt nên mua đúng với mô tả:đúng như đã đặt múc chính hãng , nhẹ k nặng như nghĩ . có thể tháo để giặt , kính chắc chắn, dầy dặn",positive
1555,sản phẩm là rất tốt nha mọi người như ở chỗ mình thì bây giờ đang lạnh nếu như đội này ra đường thì rất là tuyệt vời luôn vừa ấm giữ cho đầu cho tai còn có lớp kính rất trong suốt nữa rất là tiện đay lên để xuống nữa ở bên trong nữa mọi người nên mua nhé,positive
1556,"mũ nhẹ êm, màu đẹp mọi người nên mua. shop nên kiểm tra sản phẩm trước khi giao hàng.",neutral
1557,"chất lượng sản phẩm:ok mũ nhìn đẹp, nhưng đội vào thì thấy bình thường. mũ không kín lắm, được cái nhẹ",neutral
1558,chất lượng sản phẩm:tốt đúng với mô tả:đúng giao hàng nhanh đặt mùng 4 mà 6 đã có hàng ngay.hàng chắc chắn giao hàng đúng mầu đúng mẫu.sz có vẻ hơi to nên mình đội sz m là vừa đẹp nên khuyên các bạn nữ cân nhắc sz trước khi đặt .,neutral
1559,"đúng với mô tả:quá đẹp,hài lòng với sp mọi người nên mua mũ shop này nhé mmmmm",positive
1560,chất lượng sản phẩm:oke giao hàng nhanh. 3 ngày nhận đc rồi. shiper quen nên nhiệt tình. gói hàng sơ sài ạ. chỉ bỏ trong hộp giấy mỏng. k chống xốc. mũ nhẹ hơn royral. rất ưng,positive
1561,"chất lượng sản phẩm:ok mũ ổn. size m vừa đầu cỡ nhỏ. nước sơn đẹp. có điều kính ko được trong lắm, nhìn bề mặt gồ ghề với nhìn đường kiểu mắt có bụi hơi nhoè. phần tiếp giáp giữa kính và mũ dư khá rộng, nếu làm vừa khít thì form mũ sẽ gọn hơn. shop hỗ trợ nhiệt tình.",neutral
1562,chất lượng sản phẩm:ổn đúng với mô tả:khá giống tgian giao hàng chỉ trong vòng 3 ngày là tới đến cuối ngày t4 mình mới nhận đc hàng mua đc với giá hời nhưng shop đóng gói quá sơ sài khi giao đến kiện hàng bị móp méo và nón bị trầy sướt nếu đc shop hãy khắc phục việc đống gói cẩn thận hơn khi giao hàng nới xa và mình ko nhận đc túi tặng kèm như tin shop đã nhắn,negative
1563,"đội chắc chắn , mũ đẹp , mà bọc hàng sơ sài quá",negative
1564,đúng với mô tả:đúng chất lượng sản phẩm:tot mũ rất đẹp chất lượng sản phẩm rất tốt tuy nhiên hơi bé so với đầu của mình thì hơi bé so với mũ đi hơi bị rộng một chút,negative
1565,"đặt 2 mũ giống nhau mà khác chữ với màu mũ to chày nhỏ ngay chữ, kính 2 mũ cũng khác nhau mũ nhỏ không có logo chỉ giống màu còn lại khác",negative
1566,"chất lượng sản phẩm:tốt đúng với mô tả:đúng mô tả. kích thước hơi nhỏ so với hi vọng, chỉ phù hợ với những ai có chu vi đầu trung bình trở xuống",neutral
1567,"chất lượng sản phẩm:tốt đúng với mô tả:giống mẫu mũ khá to, hơi nặng, mình mặc hơi rộng dù trước đã đo kích thước",neutral
1568,chất lượng sản phẩm:tốt đúng với mô tả:đẹp mũ đẹp đi mùa đông bao ấm tai và an toàn khi tham gia giao thông nếu mũ này mua ngoài cửa hàng giá gấp đôi mua qua mạng này rẻ,positive
1569,chất lượng sản phẩm:rất là đẹp đúng với mô tả:màu đen full chất lượng sản phẩm siêu tốt chắc chắn sáng giá tiền giao hàng nhanh đóng gói ok,positive
1570,chất lượng sản phẩm:dep đúng với mô tả:đúng lỡ mua bản có hình lên thành 400k. cơ mà nhìn khá oke. ở chỗ mình mũ này bán cũng phải 500k.,neutral
1571,"đẹp, chuẩn. shop khá uy tín, anh mình đã mua chiếc màu đen, và mình đội thử thấy rất nhẹ, hợp với ng mới mổ cận sợ đi mưa như mình, nhẹ hơn mũ royal, đội rất thoải mái. 5 sao nhé mn🌈🌈🌈",positive
1572,"10đ ko có nhưng. mình xuống đơn mua màu xanh, nhưng sau nhắn tin cho shop đổi lại màu kem sữa, shop hỗ trợ nhiệt tình luôn. giao hàng nhanh. mic chất lượng",positive
1573,"đúng với mô tả:đúng chất lượng sản phẩm:trên cả tuyệt vời mũ đẹp, đội thích, kính trong, giá cả hợp lý mà còn săn được mã giảm giá nên rất ưng ạ",positive
1574,chất lượng sản phẩm:tốt đúng với mô tả:tốt sản phẩm giống mô tả. đeo lên đầu sướng lắm cảm giác nhẹ chứ k bị nặng đầu ôm khít. quai chắc chắn. giao hàng nhanh đóng gói cẩn thận. cảm ơn shop nhé,positive
1575,"mũ đẹp ngoài sức tưởng tượng kiểu dáng trẻ trung, năng động kính âm hiện đại,cao cấp hàng chuẩn công ty,gói hàng cẩn thận ủng hộ shop 🥰🥰🥰",positive
1576,"đúng với mô tả:hàng như hình chất lượng sản phẩm:tốt trong tầm shop giao hàng rất nhanh. mu 3 chiếc, giao đúng 3 màu đã đặt.",positive
1577,"quá trời là đẹp lun ó mũ nhẹ, đội vừa ôm đầu, tai luôn. kính này đi đường đỡ bị chói do nắng á. nâng như nâng trứng luôn, màu quá đẹp nên phải giữ cho đỡ xước 🤣🤣 high rcm nha các bác",positive
1578,"chất lượng sản phẩm:đẹp, dày dặn đúng với mô tả:màu giống hình nón đẹp, dày dặn. được shop tặng mắt ếch để dán trang trí nón nữa",positive
1579,"sản phẩm đc đóng gói cẩn thận. màu xinh, đúng vintage. đầu mình khá nhỏ nhưng còn hay đội mũ của áo chống nắng và buộc tóc nên cũng mua lên size to, mình thấy form mũ cũng nhỏ, vừa, ôm. mũ nhẹ. kính giấu tiện lợi, thẩm mỹ",positive
1580,"chất lượng sản phẩm:ok đúng với mô tả:đúng mô tả hàng đẹp nha mn ơi, lúc đầu nhận hàng cầm cả hộp nhẹ tênh mình tưởng bị lừa giao thứ khác cơ, nhẹ hơn mình nghĩ, chất lượng mình nghĩ là ok nha",positive
1581,lần đầu mình mua mũ bảo hiểm trên shoppe. shop tư vấn nhiệt tình. nhấn hàng thấy ưng ý. màu cam thì đúng màu mình thích 🤣. kính âm rất tiện lại không cồng kềnh như mấy chiếc mũ khác. đội rất êm. đi xa thì nên có một chiếc cho an toàn mọi.,positive
1582,"đúng với mô tả:dung voi mo ta chất lượng sản phẩm:tot shop giao hàng nhanh, mũ đẹp, màu cũng đẹp. nói chung, mình rất ưng ý. thank shop nhé!",positive
1583,mua hàng theo hình ảnh giao hàng ko đúng . nhìn lại shopee hiện nay đa phần treo đầu dê bán thịt chó . giờ nãnh khi mua hàng trên shopee . mua bên lazada tốt.hơn,negative
1584,ham rẻ quá mà . đổ vào xe máy còn không thể nổ lên được. em chừa nhé shop,negative
1585,"shop làm ăn gian dối, nên shopee quảng cáo nhớt này khi mua giao nhớt khác tôi cảm thấy mình bị shop lừa",negative
1586,nhớt này dành cho mấy chiếc xe chở hàng thì đc mua thay xe mới thì thua tiền nào của đó đúng thật 😡😡😡😡,negative
1587,"-mua chai dầu về hàng không giống ảnh dùng thì chết máy phải ra tiệm sửa. -dầu màu xanh như lá chuối không biết là tạp chất gì. -ảnh đăng thì nhái của motul nhưng sản phẩm nhận về như hạch. -nhắn tin hỏi shop định xử lý ntn thì shop không trả lời. =>không bao giờ quay lại,ai có ý định mua nên cân nhắc kẻo mua bực vào người",negative
1588,"inbox trước rất kĩ là hứa tặng phễu để châm nhớt, xong đưa cái ốp lưng, kêu gởi thêm thì k chịu cứ lòng vòng, dịch vụ rất kém",negative
1589,"quá tệ quảng cáo 100 nhận về 1 nhớt đi vừa nóng,gào máy,tải 1 người 50kg mà như tải hơn tạ không hẹn gặp lại,ae mua nhớt né shop này ra đừng ham rẻ thêm 30k nữa đi motul cho lành",negative
1590,nhớt gj mà loảng đổ vào xe chạy không nhanh được mà máy kêu gầm lên may mà thay nhớt khác kịp thời không hỏng mất xe túm lại không uy tín phí tiền,negative
1591,nhớt đổ vào xe chạy kêu lắm nhớt rất là lõng luôn nha nhớt giả nha,negative
1592,chất lượng sản phẩm:kém nhớt quá tốt màu đen bóng mùi nồng nàn mã vạch quét ra ngay.. ví da nam,negative
1593,gói hàng quá ẩu rồi shop ơi bể tùm lum,negative
1594,"chất lượng sản phẩm:kem chat luong dùng từ “nhớt giả” thì kh phải, mà là nhớt không thương hiệu, nhớt lỏ, nguồn gốc xuất xứ trung quốc, kém chất lượng. shop tư vấn k hiểu biết gì về xe, chỉ biết flex ba cái đbrr, n.qu ác. người tiêu dùng là thằng chịu thiệt, xe lupe rồi. né ba cái nhơớt này ra nếu k muốn rớt máy làm lại",negative
1595,"chất lượng sản phẩm:chán, không đúng sản phẩm thì làm sao đánh giá không đúng với mô tả sản phẩm, search google thì vẫn ko thấy tên thương hiệu",negative
1596,giao hàng k đúng sp đặt. tính ủng hộ lâu dài nhưng z thì 1 lần k đặt nửa,negative
1597,"đóng gói thì ok, chưa xài chưa biết thế nào. nhưng mã qr code trên bao bì quét chả ra được gì. giống kiểu mấy loại hàng nhái, hàng giả. nhìn mà quan ngại không biết có nên sử dụng không. sợ thay vào hư luôn chiếc xe. khá thất vọng vì mua trên shop mall mà lại như hàng đểu.",negative
1598,chất lượng sản phẩm:hàng đóng gói kĩ nt trên shoppee dong y tang quà nhưng ko tặng,negative
1599,thất vọng ở shop đặt mua mấy bình nhớt mà lại giao cái loại khác đã thế ko có trong shop mua bán.lần đầu mua mà cửa hàng lại giao sp như vậy.thà trong đó nhiều loại giao sai thì ko nói có mỗi loại đó mà giao cái loại bình khác một trời một vực.cảm thấy quá thất vọng ko dám mua lần hai nữa.,negative
1600,"chất lượng sản phẩm:chuwa biet giao hàng nhanh, đủ nhưng sai mẫu, đóng gói kém, sản phẩm bi rách màn bảo vệ",negative
1601,không hài lòng mẫu này thấy mẩu kia thì mới đặt hàng chứ biết gửi mẫu này khỏi mua cho rồi,negative
1602,vừa khui hàng đã thấy sản phầm chưa mở nắp thì đã bị trào ra ngoài.,negative
1603,giao ko đúng sản phẩm,negative
1604,k có áo k có phễu hhsjsjsjakabbsbsnsbw ưbnsnxnxnxndnnnnsnsjdnzn,negative
1605,nhớt lỏng lẻo quá k có team niêm phong gì cả với lại làm rồ náy kếu to k đc êm ái như nhớt hãng luôn,negative
1606,"chất lượng sản phẩm:chưa sử dụng shop đóng gói chưa ok lắm, chảy tum lum, nhưng shop đã gửi bù chai khác r",neutral
1607,không đúng mẫu hình quảng cáo giá thì ok không biết có phải hàng nhái không tạm thời 3sao,negative
1608,"hàng bọc tạm đc nên chưa móp méo gì,chưa thay và sử dụng nên tạm đánh giá vậy.đăng ký tặng kèm phễu đổ dầu nhưng lại ko có nên rất bực mình",negative
1609,"ko đúng quảng cáo,ko có áo và phiễu góp ý shop nên đăng đúng như hình nhé.",negative
1610,ko biết chạy có im ko chạy thử mới biết,neutral
1611,"chất lượng sản phẩm:shop gửi thiếu hàng và để khách chịu thiệt shop giao thiếu 1 chai dầu nhớt, và shop có đồng ý giao lại chai thiếu đó bằng đường viettel post, nhưng lần này shop bắt khách phải chịu phí ship, đáng lẽ shop phải chịu phí ship vì là lỗi của shop khi giao thiếu chứ ko phải là khách đặt thiếu",negative
1612,chất lượng sản phẩm:ok ok,neutral
1613,"gói hàng khôg kỹ đến tay ng dùg thì tràn ra ngoài, ít nhất cũg quấn bìa giấy chứ đóg gói thấy mỏg manh quá",negative
1614,"đã ib riêng xin phiễu rót nhớt, shop đồng ý nhưng khi nhận hàng không thấy gửi. hơi thất vọng, còn nhớt chưa dùng nên chưa đánh giá được !",negative
1615,jupiter. thay nhớt chạy lì máy. không tốt,negative
1616,"chất lượng sản phẩm:bình thường sản phẩm không đúng mô tả, đăng bán sản phẩm này nhưng khi giao hàng thì bảo hết hàng, kêu đổi sản phẩm khác rẻ tiền hơn, trong khi vào shop mua vẫn còn sản phẩm bán.",negative
1617,ok hàng xài được cũng ổn nhưng mà thay nhớt xong thấy nước nóng quá làm ổn thôi,neutral
1618,chất lượng sản phẩm:ok tốt,neutral
1619,chào cậucau o dau akb fb nhắn dc k ácậu ở quận nào átui sg q9 nècau sn nhiu áchào cậu,neutral
1620,tiêu đề là dầu tlt nhưng shop lại giao loại dầu khác. nhưng thôi chấp nhận tạm,negative
1621,"đạt trong tầm giá km ,chắc chắn ,bao bì lẫn sản phẩm có đẵng cấp , đầy đủ ,có thương hiệu ,giá cả hợp lệ cảm ơn shop nhiều hại giá tý nữa là chạy hàng",positive
1622,"hàng đúng chất lượng, sản phẩm nhớt cấp sl nhưng dùng ok trong xe số mua săn seo nên được khuyến mãi giảm giá cảm ơn shop",positive
1623,"chất lượng sản phẩm:tốt xài ổn nha. đánh giá nhận xu. mượt, giao hàng nhanh.okkkk",positive
1624,"giao hàng đúng,bọc cẩn thận,cảm ơn shop,chất lượng nhớt thì dùng mới biết đc",neutral
1625,nhớt tạm ổn . chạy cũng không ngon lắm . giá như vay là ok . để xem chạy thời gian máy có ngon ko thì sẽ ủng hộ tiếp . đóng gói ok bình khong bị móp méo .....,neutral
1626,"chất lượng sản phẩm:tốt xe thay dầu xong đi thì em nhưng tầm được 2 ngày thì xe có dấu hiệu hơi rú, với theo mình thì xe mình sau khi thay dầu thấy máy nóng hơn ngày trước",neutral
1627,"chất lượng sản phẩm:chất lượng ok giao hàng nhanh, shop còn tặng thêm cái bugi nữa, thanks shop nhiều ạ ✨khai trương toà mới thanh xuân ✨ 🏩 ngo 162 khương đình - thanh xuân 💰 giá: 6tr3 nhà thang máy - 26 phòng mới tinh 👉loại phòng: studio giường tầng 👉diện tích: 30-35m2 🔷 nội thất: như ảnh 🧲 phí dv: - điện: 3,8k, nước 120k/ người - dịch vụ: 150k/người, wifi 100k/ phòng 🔮giới hạn người và xe: không ( nhưng không quá đông , tầm 3-4 người là ổn) 🔮pet & xe điện: nhận 🔮người nước ngoài: nhận 🔮thanh toán: 3 cọc 1 có thể thương lượng lại mức đóng khi qua xem phòng 🔮 hợp đồng mặc định: 12 tháng (đối với giai đoạn cao điểm này)",neutral
1628,chất lượng sản phẩm:ổn đặt 20w50 mà giao 10w40. đóng gói kĩ nên cho 4 sao,negative
1629,hàng giá rẻ hợp lý. thay cho xe máy nên cũng không quan trọng lắm dầu đắt cho tốt làm gì,neutral
1630,chất lượng sản phẩm:ok sản phẩm đúng mô tả giao hàng nhanh shipper thân thiện vui vẻ.......,neutral
1631,chưa dùng nên không biết chất lượng! giao hàng đúng đủ! ngoại quan nhìn ok có tặng phễu nhưng không có áo như quảng cáo dù đơn hàng trên 500k! trừ 1sao ! thanks shop,negative
1632,"chất lượng sản phẩm:tốt mua của shop lần 2, nhớt đi rất mượt, bao êm khoảng 3k km",positive
1633,"đạt chất lượng khá,giá khuyến mãi thì ok rồi cảm ơn shop nhiều hạ giá tý nữa là chạy hàng hơn khi k có km",positive
1634,"giao hàng đúng ngày, nhớt sài cũng im lm ạ mình đã mua 2lần oy ạ",positive
1635,giá tốt giao nhanh chất lượng thì chưa biết 🤣,neutral
1636,"chất lượng sản phẩm:ok, tốt, xe chạy êm sau khi thay nhớt sản phẩm của us, đóng gói nhanh gọn, mua được dip khmai, date sản xuất mới",positive
1637,"sản phẩm như mô tả, hình ảnh sắc xảo nhưng không biết chất lượng bên trong thế nào, hi vọng tốt. giao hàng nhanh. sẽ ủng hộ shop. cám ơn shop.",neutral
1638,chất lượng sản phẩm:chất lượng quá đỉnh 🌙 đã mua lần 2 rồi nhớt rất tốt nhé mọi người nên mua mình chạy gần 3 nghìn cây mới thay này rất tuyệt 👍⭐⭐⭐⭐⭐,positive
1639,"chất lượng sản phẩm:tuyệt vời nhớt thì ok rồi, shop chờ thay dầu lần tới mình gửi lại cảm nhận, về nhớt cho shop.,,,,giá như gửi hàng thì có thùng bìa thì tốt hơn shop àh,!!!!!",positive
1640,"chất lượng sản phẩm:tốt mẫu mã đẹp chất lượng sản phẩm đúng với mô tả, đóng gói rất kỹ không có tình trạng tràn nhớt ra khi vận chuyển. sản phẩm chất lượng nên mua.",positive
1641,chất lượng sản phẩm:tốt dùng cũng ổn chạy siên suốt đỡ nóng hơn hãng 1 chút chứ không có gì nổi bật giá này không thể trong gì hơn shop thân thiện nhiệt tình,positive
1642,"chất lượng sản phẩm:mới nhận, chưa châm nhớt vào test. đóng gói chống shock, gọn đẹp. bao bì, màu sắc mẫu mã mới đẹp. date exp rất mới. shipper giao nhanh.",positive
